|Address|Category|Name|Subcategory
0|Akçeşme Mah., Bozburun Cad., No:28, Gümüşler, Denizli, Turkey|Fabric|OZER TEKSTIL SAN. VE TIC. LTD. STI.|Apparel Cotton Fabric
1|DOSAB Papatya Sok. No: 6/1 Bursa, TURKEY|Fabric|APOLENA|Apparel Cotton Fabric
2|İncili Pınar Mah., Nişantaşı Sok., F.H İş Merkezi, No: 11, Kat: 2, D/1, Şehitkamil, Gaziantep, Turkey|Fabric|F&M SAN GIDA DIS TIC. LTD. STI.|Apparel Cotton Fabric
3|Yeni Mah., Oba Sk., No: 8, Karahallı, Uşak, Turkey|Fabric|ERCANSOY TEKSTIL MOB. GIDA SAN. VE TIC. LTD. STI.|Apparel Cotton Fabric
4|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Fabric|SEVENSAND TEXTILE|Apparel Cotton Fabric
5|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Fabric|BATHROBES TOWEL SENKO|Apparel Cotton Fabric
6|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Fabric|TOP CLOTHINGS SENKO|Apparel Cotton Fabric
7|Fevzipaşa Mah., Barbaros Cad., No: 49, Çerkezköy, Tekirdağ, Turkey|Fabric|POLAR MAKINA OTOM. ELE. ELEKT. ENER. URE. SAN. IC VE DIS TIC. LTD. STI.|Apparel Cotton Fabric
8|Demirtaş Organize San.Böl., Zambak Sok., No:2/A, Osmangazi, Bursa, Turkey|Fabric|GIPECILER TEKSTIL SAN. VE TIC. A.S |Apparel Cotton Fabric
9|"Istanbul Office:Mahmutbey Merkez Mahallesi, Tasocağı Caddesi, No: 7, Bagcılar, İstanbul, Turkey
Factory: Cerkezkoy Organize Sanayi Bolgesi No: 6 Cerkezkoy,Tekirdag,Turkey
"|Fabric|OZEN MENSUCAT BOYA VE TERBIYE ISLETMELERI A.S.|Apparel Cotton Fabric
10|Fulya Mah., Ortaklar Cad., Gündoğdu Apt. No: 8 D: 3, Mecidiyeköy, Şişli, İstanbul, Turkey|Fabric|ND MODA SAN. VE TIC. LTD. STI.|Apparel Cotton Fabric
