|Address|Category|Name|Subcategory
0|4. Organize San. Böl., 83414 No'lu Cad., No: 23, Gaziantep, Turkey|Carpet|RIVA KECECI HALI TEKSTIL SAN. VE TIC. LTD. STI.|Accent Rug
1|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Carpet|SEVENSAND TEXTILE|Accent Rug
2|Teşvikiye Cad. Belveder Apt. No: 101/2 Nişantaşı 34365 İstanbul, Turkey |Carpet|STEPEVI |Accent Rug
3|2. Organize San. Bölg. M. Güler Bulvarı 4. Cad. No:2 Başpınar, Gaziantep, Turkey |Carpet|ORYANTAL HALI |Accent Rug
4|INCILIPINAR MAH. 36006 NOLU CAD. KEPKEP PLAZA NO:20/9 KAT:2 D:201 SEHİTKAMİL- GAZİANTEP/ TURKEY|Carpet|ELEGANCE CARPETS|Accent Rug
5|"İ.O.S.B. SÜLEYMAN DEMİREL CAD.HESKOP SANVE TİC.İŞ MRK. M:3 NO:33
BAŞAKŞEHİR, İSTANBUL, TURKEY "|Carpet|GOLDEN CARPET|Accent Rug
6|2. Osb Celal Doğan Bul. No:101 Başpınar, Gaziantep, Turkey |Carpet|BUSSE CARPET RUG|Accent Rug
7|Tayahatun mahallesi tığcılar sokak imam ali han avlusu no 12-14 beyazit istanbul|Carpet|CEM GIFT SHOP|Accent Rug
8|Mücahitler Mah. 9 nolu Cad. Şehitkamil Gaziantep, Turkey |Carpet|ZUMRUT HALI|Accent Rug
9|3.Organize Sanayi Bölgesi 83313 Nolu Cadde No:5 Başpınar, Gaziantep, Turkey |Carpet|MANOLIZA CARPET|Accent Rug
10|3. Organize Sanayi Bölgesi Kamil Şerbetçi Bulv. No:68 Gaziantep, Turkey |Carpet|HAKAN HALI|Accent Rug
11|Sultanbeyli, İstanbul, Turkey|Carpet|VURAL MOBILYA TEKSTIL LTD. STI.|Accent Rug
12|3. Organize Sanayi Bolgesi Kamil Serbetçi Bulvari No.1 Baspinar Sehitkamil Gaziantep, Turkey|Carpet|SIM DOKUMA TEKS SAN.VE TIC.LTD.STI|Accent Rug
13|arda ma. 8eylül cad. no 55/a   MANISA/TURKEY|Carpet|IKBAL HALI|Accent Rug
14|ikitelli organize san.Böl Aykosan Sanayi sitesi 6 lı D bloklar D Blok No: 27 Başakşehir - İSTANBUL|Carpet|ECOPACK AMBALAJ MAK. GIDA SAN. VE TIC. LTD. STI.|Accent Rug
15|3. org.san.böl.kamil şerbetçi bulv. 6 nolu cad. no:10/1 Gaziantep, Turkey |Carpet|BEHRAM HALI SAN. VE TIC. LTD. STI. |Accent Rug
16|Ruzgarlı Bahce Mah. Cumhuriyet Cad. No:39 Hasoglu Plaza Kat:6 Ofis No :66 Kavacık Beykoz / ISTANBUL TURKEY|Carpet|PAKTEKS DIS TICARET LTD. STI.|Accent Rug
17|"Manastir Cad. Gür Sok. No: 10/A Terazidere - Bayrampasa 
ISTANBUL TURKEY"|Carpet|FILIZ CEYIZ - FOREIGN TRADE|Accent Rug
18|ikitelli organize sanayi bölgesi Biksan kooperatifi B1-50 Başakşehir/İSTANBUL /Turkey|Carpet|KARE TEKSTIL DIS TIC.A.S.|Accent Rug
19|Oruç Reis Mah. Barbaros Bulv. Giyim Kent Sit. 3. Sok No:66 Esenler / İstanbul / TÜRKİYE|Carpet|ZEKI KUTUK TEKSTIL|Accent Rug
20|Gaziantep 2. Organize Sanayi Bolgesi|Carpet|TAT CARPET|Accent Rug
21|Miralay Şefik Bey Sok. No:5 D:7 34437 Beyoğlu/İstanbul, Turkey|Carpet|ATLANTIK MAKINA VE SANAYI TICARET A.S. |Accent Rug
22|İsmetpaşa Caddesi No:49 Atılgan İş Merkezi ANTALYA 07100/TURKEY|Carpet|ATILGAN TEKSTIL SAN |Accent Rug
23|"Gencturk Cad. No39
Laleli - Fatih"|Carpet|DEPOTEL|Accent Rug
24|Uşak Organize Sanayi Bölgesi 103. cad. no:201 / UŞAK / TURKEY|Carpet|TEKIN IPLIK TEKSTIL|Accent Rug
