|Address|Category|Name|Subcategory
0|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Heating Cooling Equipments|SUNNY ELEKTRONIK|24 Mini Fridge
1|Sahipata Mah., Mimar Muzaffer Cad., Alaaddin İş Hanı, No: 11/218, Meram, Konya, Turkey|Heating Cooling Equipments|INCIR ENERJI SANAYI VE TICARET LTD. STI.|24 Mini Fridge
2|Eyup Sultan Mah., Göreme Sok., No: 4, Sancaktepe, İstanbul, Turkey|Heating Cooling Equipments|MEGAVIZYON ITH. IHR. VE PAZ. TIC. LTD. STI.|24 Mini Fridge
3|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Heating Cooling Equipments|ATMACA ELEKTRONIK SAN. VE TIC. A.S.|24 Mini Fridge
4|Esentepe Mah., Küçük San. Sit., 4. Blok, 2953 Sokak, No: 4/5, Sultangazi, İstanbul, Turkey|Heating Cooling Equipments|CETINKAYA SU ARMATURLERI PRES DOKUM SAN. VE TIC. LTD. STI.|24 Mini Fridge
5|İstiklal Mah., 345 Sok., No: 1/1, Esenyurt, İstanbul, Turkey|Heating Cooling Equipments|MARMARA HIJYEN URUNLERI SAN. VE DIS TIC. LTD. STI.|24 Mini Fridge
6|Samsun Ordu Karayolu 14. km, No: 1, Tekkeköy, Samsun, Turkey|Heating Cooling Equipments|PEDO KARDAG KARADENIZ GIDA DAGITIM A.S.|24 Mini Fridge
7|Fevzi Çakmak Mh. Hüdai Cad. Np:9 Karatay - Konya, Turkey|Heating Cooling Equipments|PRADA GIDA IC VE DIS TIC. LTD. STI.|24 Mini Fridge
8|Adnan Kahveci Mah. Gölboyu Cad. No: 20 Gürpınar/ Beylikdüzü - İstanbul, Turkey|Heating Cooling Equipments|SENTE MAKINA INS. SAN. TIC. LTD. STI.|24 Mini Fridge
9|O.S.B. 17 Cd No 2 Balikesir Turkey|Heating Cooling Equipments|NAMSAN METAL TIC SAN A.S.|24 Mini Fridge
10|1. Org. San. Böl. Aslım Sok. No: 9 Selçuklu - Konya, Turkey|Heating Cooling Equipments|AZIZ YILDIRIM PLASTIK YAGMURLAMA VE SULAMA SISTEMLERI IMALAT VE PAZARLAMA TIC. LTD. STI.|24 Mini Fridge
11|Ahi Evran Caddesi No 110 Ostim / Ankara / Turkey|Heating Cooling Equipments|PROMAX CONCRETE BATCHING PLANT LTD CO.|24 Mini Fridge
12|Organize Sanayi Bölgesi 10. Cadde No: 37 / Eskişehir - Turkey|Heating Cooling Equipments|CAN CONTA DAYANIKLI TUKETIM MALLARI OTOMOTIV HIRDAVAT SANAYI VE TICARET LIMITED SIRKETI|24 Mini Fridge
13|Org. San. Böl. 9 Cd. No:21 26110 Eskişehir Turkey|Heating Cooling Equipments|MIM MAKNA SANAYI VE TICARET LIMITED SIRKETI|24 Mini Fridge
14|İhsaniye Mah. İzmir Yolu No:112 Atalay 7 Sitesi A Blok D:11 Nilüfer/Bursa, Turkey|Heating Cooling Equipments|SERRA LTD|24 Mini Fridge
15|B.S.O.B Mermerciler San. Sit. . Cad. No: 6/15 - İstanbul, Turkey|Heating Cooling Equipments|ALTINEL ENERJI DIS TICARET ELEKTRIK ELEKTRONIK SAN. VE TIC. LTD. STI.|24 Mini Fridge
16|Ali Samiyen Sok. No. 2 K.4 80290 Gayrettepe, Sisli İstanbul Turkey|Heating Cooling Equipments|ELLAMP OTOMOTIV SANAYI TICARET A. S.|24 Mini Fridge
17|Subaşı Mh. Eski Manisa Yolu No:203-205 Manisa, Turkey|Heating Cooling Equipments|TIMPAS YAYLI PIM VE TRAKTOR YEDEK PARCA SAN. TIC. A. S.|24 Mini Fridge
18|Hurdacılar Sanayi Dişci Hoca Efendi Cad. 10586 Sokak No: 48 Karatay - Konya, Turkey|Heating Cooling Equipments|YARIMSAN TARIM MAKINALARI|24 Mini Fridge
19|Turkey|Heating Cooling Equipments|ANLAYISLI METAL|24 Mini Fridge
20|Uğur Mumcu Mah.Atisan San.Sit. 1577.Cd. No:11 Ostim/Ankara, Turkey|Heating Cooling Equipments|KARDELEN MAKINA SAN.VE TIC.LTD.STI.|24 Mini Fridge
21|İkitelli O.S.B. Süleyman Demirel Bulvarı, Sinpaş İş Modern Sanayi Sitesi I Blok 2.Kat No: I-35 İkitelli - İstanbul, Turkey|Heating Cooling Equipments|SUPRAPAK|24 Mini Fridge
22|Çağlayan Vatan Caddesi No 4 Avrasya İsmerkezi Kat 1 D 3 Çağlayan Kagıthan - İstanbul, Turkey|Heating Cooling Equipments|TEDMAR|24 Mini Fridge
23|Kisikli Cad., Sehit Ismail Moray Sok., 2/1, Altunizade, Istanbul, Turkey|Heating Cooling Equipments|TEMSA IS MAKINELERI|24 Mini Fridge
24|1244 Sokak, Koc Apt., No: 1/7, Cevizlidere, Ankara, Turkey|Heating Cooling Equipments|ALTEM INSAAT|24 Mini Fridge
25|Baspinar Organize Sanayi 2. Bolge, Celal Dogan Bulvari, No: 66/A, Gaziantep, Turkey|Heating Cooling Equipments|BOBIX BEBEK BEZI|24 Mini Fridge
26|"Tarlabaşı Caddesi No: 86  34435
Beyoğlu, İstanbul
"|Heating Cooling Equipments|ARTEK ELEKTRIKLI EV ALETLERI SAN. TIC. LTD. STI.|24 Mini Fridge
27|Izmit Sanayi Sitesi, 7. Cadde, 104. Blok, No: 106, Kocaeli, Turkey|Heating Cooling Equipments|BASARI MAKINA FORKLIFT ISTIFLEME|24 Mini Fridge
28|İstanbul Anadolu Yakası Organize Sanayi Bölgesi3. Sokak No.11 TR-34953 Tuzla - İSTANBUL/ TURKEY|Heating Cooling Equipments|KALE MAKINA PAZARLAMA A.S|24 Mini Fridge
29|Beylikdüzü Organize Sanayi BölgesiMermerciler San. Sit. 9. cad. No:12Bodrum 1-2-3 Yakuplu-Beylikdüzü / İSTANBUL TURKEY|Heating Cooling Equipments|BURDA BEBEK|24 Mini Fridge
30|Bağdat Cad., 157 / 4, Selamiçeşme 34738, Kadıköy, İstanbul, Turkey|Heating Cooling Equipments|BURCU HALI PARKE VE YAPI MALZEMELERI TIC. LTD. STI.|4 Door Refrigerator
31|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Heating Cooling Equipments|FSM GRUP MAKINA IC VE DIS TICARET LTD. STI.|4 Door Refrigerator
32|İncili Pınar Mah., Nişantaşı Sok., F.H İş Merkezi, No: 11, Kat: 2, D/1, Şehitkamil, Gaziantep, Turkey|Heating Cooling Equipments|F&M SAN GIDA DIS TIC. LTD. STI.|4 Door Refrigerator
33|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Heating Cooling Equipments|FSM STEEL DOOR|4 Door Refrigerator
34|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Heating Cooling Equipments|SEVENSAND RUBBER PLASTIC INDUSTRY|4 Door Refrigerator
35|Cumhuriyet Mah., Yelken Sk., No:5, Çayırova, Kocaeli, Turkey|Heating Cooling Equipments|LIDER DEKORATIF DEMIR URUNLERI NAK. INS. SAN. TIC. LTD. STI.|4 Door Refrigerator
36|Hamidiye Mah., 267 Sk., Kardesler Apt., No: 1, Sanliurfa, Turkey|Heating Cooling Equipments|ATLAS INSAAT TIC. VE SAN. LTD. STI.|4 Door Refrigerator
37|Ramazanoğlu Mah., Kaynarca Cad., Gürsu Sk., No:6, Pendik, İstanbul, Turkey|Heating Cooling Equipments|RMT ASANSOR SAN. TIC. LTD. STI.|4 Door Refrigerator
38|2. Organize San. Bölgesi, 2. Cadde, No:12 /22, Malatya, Turkey|Heating Cooling Equipments|ASAM DIS TICARET LTD. STI.|4 Door Refrigerator
39|İMES San. Sit., E Blok 504. Sk., No:23, 34776 Dudullu, Ümraniye, İstanbul, Turkey|Heating Cooling Equipments|IDA ISTANBUL LIFT ASANSOR SAN. TIC. LTD. STI.|4 Door Refrigerator
40|Yakuplu Mah., Hürriyet Bulvarı, No: 6, Beylikdüzü, İstanbul, Turkey|Heating Cooling Equipments|CUHADAROGLU METAL SAN. VE PAZ. A.S.|4 Door Refrigerator
41|Kocatepe Mah., Lamartine Cad., No: 5, Lamartine Binası, Kat: 6, 34437 Taksim, İstanbul, Turkey|Heating Cooling Equipments|AYGA METAL SAN. VE TIC. LTD. STI.|4 Door Refrigerator
42|Fevzi Çakmak Mah., 10632. Sokak, No: 6, Karatay, Konya, Turkey|Heating Cooling Equipments|SEVGILI METAL OTO. SAN. VE TIC. LTD. STI.|4 Door Refrigerator
43|Barış Mah., Birlik San. Sit., 2. Cad., 6. Blok., No: 35, Beylikdüzü, İstanbul, Turkey|Heating Cooling Equipments|MODERN MIMARI YAPILAR INSAAT TURIZM SAN. TIC. LTD. STI.|4 Door Refrigerator
44|Üçgen Mahallesi  Güllük Caddesi, Savaş Apt. No:82, Muratpaşa, Antalya, Turkey|Heating Cooling Equipments|TURKISH TRADE CONSULTANT AND ANALYSIS COMPANY|4 Door Refrigerator
45|29 Ekim Mah., 9216 Sok., No:10, Yazıbaşı, Torbalı, İzmir, Turkey|Heating Cooling Equipments|BUKER MAKINA LTD. STI. BUKER PVC |4 Door Refrigerator
46|Organize San. Böl., 19. Cad., No: 7, Melikgazi, Kayseri, Turkey|Heating Cooling Equipments|SARYA AKSU CELIK KAPI TIC. LTD. STI.|4 Door Refrigerator
47|Soğanlık Orta Mh., Yanlız Selvi Cd., Güzelgün Sk., No: 19, Kartal, İstanbul, Türkiye|Heating Cooling Equipments|CERSAN ASANSOR INSAAT GIDA TURIZM IC VE DIS TIC. LTD. STI.|4 Door Refrigerator
48|E-5 Çevreyolu Üzeri, Kırıkhan, Hatay, Turkey|Heating Cooling Equipments|ERGUN YAPI SISTEMLERI PLASTIK DEMIR DOGRAMA IMALAT SAN. VE TIC. LTD. STI.|4 Door Refrigerator
49|Çevreyolu Caddesi, No:49/51, Bayrampaşa, İstanbul, Turkey|Heating Cooling Equipments|TEKNIK DEKOR ALU. PLAS. IML. PAZ. SAN. VE TIC. ITH. IHR. LTD. STI.|4 Door Refrigerator
50|Hakkı İleri Cad., Ömerli Mah., No: 74, Hadımköy, Arnavutköy, İstanbul, Turkey|Heating Cooling Equipments|NALBANTOGLU METAL SAN. TIC. LTD. STI.|4 Door Refrigerator
51|"Başkent OSB, Recep Tayyip Erdoğan Bulvarı, No: 8, 
Malıköy, Temelli, Ankara, Turkey"|Heating Cooling Equipments|MERIH ASANSOR SAN. VE TIC. A.S.|4 Door Refrigerator
52|İstanbul Tuzla Organize Sanayi Bölgesi, 2.Cad. No:7, Tuzla, İstanbul, Turkey|Heating Cooling Equipments|INDOOR LIFE|4 Door Refrigerator
53|Organize Sanayi Bölgesi, 30. Cad., No: 24/B, Kayseri, Turkey|Heating Cooling Equipments|SUNPA ORMAN URUNLERI ITHALAT IHRACAT SAN. TIC. LTD. STI.|4 Door Refrigerator
54|Necip Fazıl Bulvarı Mest Sok No:1 Esenşehir - Ümraniye, İstanbul|Heating Cooling Equipments|DORUK AGAC URUNLERI IMALAT INSAAT NAKLIYE SAN. TIC. A.S.|4 Door Refrigerator
55|İstanbul Tosya Karayolu 8. km, Kastamonu, Turkey|Heating Cooling Equipments|MUHENDISLER ORMAN URUNLERI MOBILYA MIMARLIK INSAAT TAAHHUT TEKSTIL SAN. VE TIC. A.S.|4 Door Refrigerator
56|İstiklal Mahallesi, 19. Sokak, No: 19, Ulucak, Kemalpaşa, İzmir, Turkey|Heating Cooling Equipments|SALVO IC VE DIS TICARET MUHENDISLIK MIMARLIK TERCUME INSAAT SAN. TIC. LTD. STI.|4 Door Refrigerator
57|Organize Sanayi Bölgesi, 21. Cad. No: 15, Melikgazi, Kayseri, Turkey|Heating Cooling Equipments|DELTA ITH. IHR. VE DANIS. LTD. STI.|4 Door Refrigerator
58|İskele Cad., No: 5, Yazıbaşı, Torbalı, İzmir, Turkey|Heating Cooling Equipments|GOKTAS MOBILYA MUTFAK SAN VE TIC. LTD. STI.|4 Door Refrigerator
59|Balçık Mah., Organize Cad., No: 83, Gebze, İstanbul, Turkey|Heating Cooling Equipments|UNIPLAST PLASTIK YAPI ELEMANLARI SAN. VE TIC. A.S.|4 Door Refrigerator
60|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Heating Cooling Equipments|SUNNY ELEKTRONIK|A Mini Fridge
61|Sahipata Mah., Mimar Muzaffer Cad., Alaaddin İş Hanı, No: 11/218, Meram, Konya, Turkey|Heating Cooling Equipments|INCIR ENERJI SANAYI VE TICARET LTD. STI.|A Mini Fridge
62|Eyup Sultan Mah., Göreme Sok., No: 4, Sancaktepe, İstanbul, Turkey|Heating Cooling Equipments|MEGAVIZYON ITH. IHR. VE PAZ. TIC. LTD. STI.|A Mini Fridge
63|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Heating Cooling Equipments|ATMACA ELEKTRONIK SAN. VE TIC. A.S.|A Mini Fridge
64|Esentepe Mah., Küçük San. Sit., 4. Blok, 2953 Sokak, No: 4/5, Sultangazi, İstanbul, Turkey|Heating Cooling Equipments|CETINKAYA SU ARMATURLERI PRES DOKUM SAN. VE TIC. LTD. STI.|A Mini Fridge
65|İstiklal Mah., 345 Sok., No: 1/1, Esenyurt, İstanbul, Turkey|Heating Cooling Equipments|MARMARA HIJYEN URUNLERI SAN. VE DIS TIC. LTD. STI.|A Mini Fridge
66|Samsun Ordu Karayolu 14. km, No: 1, Tekkeköy, Samsun, Turkey|Heating Cooling Equipments|PEDO KARDAG KARADENIZ GIDA DAGITIM A.S.|A Mini Fridge
67|Fevzi Çakmak Mh. Hüdai Cad. Np:9 Karatay - Konya, Turkey|Heating Cooling Equipments|PRADA GIDA IC VE DIS TIC. LTD. STI.|A Mini Fridge
68|Adnan Kahveci Mah. Gölboyu Cad. No: 20 Gürpınar/ Beylikdüzü - İstanbul, Turkey|Heating Cooling Equipments|SENTE MAKINA INS. SAN. TIC. LTD. STI.|A Mini Fridge
69|O.S.B. 17 Cd No 2 Balikesir Turkey|Heating Cooling Equipments|NAMSAN METAL TIC SAN A.S.|A Mini Fridge
70|1. Org. San. Böl. Aslım Sok. No: 9 Selçuklu - Konya, Turkey|Heating Cooling Equipments|AZIZ YILDIRIM PLASTIK YAGMURLAMA VE SULAMA SISTEMLERI IMALAT VE PAZARLAMA TIC. LTD. STI.|A Mini Fridge
71|Ahi Evran Caddesi No 110 Ostim / Ankara / Turkey|Heating Cooling Equipments|PROMAX CONCRETE BATCHING PLANT LTD CO.|A Mini Fridge
72|Organize Sanayi Bölgesi 10. Cadde No: 37 / Eskişehir - Turkey|Heating Cooling Equipments|CAN CONTA DAYANIKLI TUKETIM MALLARI OTOMOTIV HIRDAVAT SANAYI VE TICARET LIMITED SIRKETI|A Mini Fridge
73|Org. San. Böl. 9 Cd. No:21 26110 Eskişehir Turkey|Heating Cooling Equipments|MIM MAKNA SANAYI VE TICARET LIMITED SIRKETI|A Mini Fridge
74|İhsaniye Mah. İzmir Yolu No:112 Atalay 7 Sitesi A Blok D:11 Nilüfer/Bursa, Turkey|Heating Cooling Equipments|SERRA LTD|A Mini Fridge
75|B.S.O.B Mermerciler San. Sit. . Cad. No: 6/15 - İstanbul, Turkey|Heating Cooling Equipments|ALTINEL ENERJI DIS TICARET ELEKTRIK ELEKTRONIK SAN. VE TIC. LTD. STI.|A Mini Fridge
76|Ali Samiyen Sok. No. 2 K.4 80290 Gayrettepe, Sisli İstanbul Turkey|Heating Cooling Equipments|ELLAMP OTOMOTIV SANAYI TICARET A. S.|A Mini Fridge
77|Subaşı Mh. Eski Manisa Yolu No:203-205 Manisa, Turkey|Heating Cooling Equipments|TIMPAS YAYLI PIM VE TRAKTOR YEDEK PARCA SAN. TIC. A. S.|A Mini Fridge
78|Hurdacılar Sanayi Dişci Hoca Efendi Cad. 10586 Sokak No: 48 Karatay - Konya, Turkey|Heating Cooling Equipments|YARIMSAN TARIM MAKINALARI|A Mini Fridge
79|Turkey|Heating Cooling Equipments|ANLAYISLI METAL|A Mini Fridge
80|Uğur Mumcu Mah.Atisan San.Sit. 1577.Cd. No:11 Ostim/Ankara, Turkey|Heating Cooling Equipments|KARDELEN MAKINA SAN.VE TIC.LTD.STI.|A Mini Fridge
81|İkitelli O.S.B. Süleyman Demirel Bulvarı, Sinpaş İş Modern Sanayi Sitesi I Blok 2.Kat No: I-35 İkitelli - İstanbul, Turkey|Heating Cooling Equipments|SUPRAPAK|A Mini Fridge
82|Çağlayan Vatan Caddesi No 4 Avrasya İsmerkezi Kat 1 D 3 Çağlayan Kagıthan - İstanbul, Turkey|Heating Cooling Equipments|TEDMAR|A Mini Fridge
