|Address|Category|Name|Subcategory
0|4. Organize Sanayi Bölgesi, 83414 Nolu Cd. No:5, Başpınar, Gaziantep, Turkey|Home Textile|REYHAN HALI TEKSTIL SAN. VE TIC. LTD. STI.|Acrylic Blanket
1|DOSAB Papatya Sok. No: 6/1 Bursa, TURKEY|Home Textile|APOLENA|Acrylic Blanket
2|Kuzguncuk Mah., Gümüşyolu Cad., Rasimağa Sok., No: 11/1, Nakkaştepe, Üsküdar, İstanbul, Turkey|Home Textile|CAG KIMYA SAN. VE TIC. LTD. STI.|Acrylic Blanket
3|Organize San. Böl., 41. Cadde, No: 1, Melikgazi, Kayseri, Turkey|Home Textile|FLY BOYA YAPI KIMYASALLARI INSAAT SAN. VE TIC. A.S.|Acrylic Blanket
4|Hamidiye Mah., 267 Sk., Kardesler Apt., No: 1, Sanliurfa, Turkey|Home Textile|ATLAS INSAAT TIC. VE SAN. LTD. STI.|Acrylic Blanket
5|Fevzipaşa Mah., Barbaros Cad., No: 49, Çerkezköy, Tekirdağ, Turkey|Home Textile|POLAR MAKINA OTOM. ELE. ELEKT. ENER. URE. SAN. IC VE DIS TIC. LTD. STI.|Acrylic Blanket
6|Mevlana Mah., Kıbrıs Cad., No: 23/A, Ataşehir, İstanbul, Türkiye|Home Textile|KANYON INTERNATIONAL TRADE LTD. STI.|Acrylic Blanket
7|İTOB OSB 10001 Sokak, No: 20, Tekeli, Menderes, İzmir, Türkiye|Home Textile|ISONEM CONSTRUCTION CHEMICALS AND PAINT INDUSTRY TRADE CO. LTD.|Acrylic Blanket
8|2. Organize Sanayi Bölgesi, Dursın Bak Bulvarı, Başpınar, Gaziantep, Turkey|Home Textile|GUR IPLIK SAN. VE TIC. A.S.|Acrylic Blanket
9|Saray Mah., 1500 Sk., No: 21, Saray, Kazan, Ankara, Turkey|Home Textile|UCEL BOYA PAZARLAMA SAN. TIC. LTD. STI.|Acrylic Blanket
10|860 Sk., No:2/215, Konak, İzmir, Turkey|Home Textile|BDZ ITHALAT IHRACAT PAZARLAMA SAN. TIC. LTD. STI.|Acrylic Blanket
11|Bağlar Mah., Fidan Sk., No: 2/3  Bağcılar, İstanbul, Turkey|Home Textile|URAS TEKSTIL KIMYA TURIZM SAN. VE TIC. A.S.|Acrylic Blanket
12|Gazi Mustafa Paşa Mah., Halı Sarayı Zemin Kat, No: 64, Gaziantep, Turkey|Home Textile|MELIKHAN HALI TEKSTIL SAN. VE TIC. LTD. STI.|Acrylic Blanket
13|Talatpasa Blv. No:53/6 Alsancak, Turkey|Home Textile|THE PAPER CERAMIC|Acrylic Blanket
14|"Merkez Mahallesi 29 Ekim Caddesi No:21/E 
Yenibosna/Bahçelievler/İstanbul, Turkey"|Home Textile|PADISAH HALI MOBILYA VE TEKSTIL URUNLERI PAZARLAMA A.S.|Acrylic Blanket
15|Mıllet Cad No 38/34 Fındıkzade Fatıh, Turkey|Home Textile|TOYCA DIS TICARET|Acrylic Blanket
16|Organize Sanayi Bölgesi 112. Cad. No: 369 - Uşak ------- Sarayaltı Mah. Şehit Nevzat Yıldız Sokak No: 9/A - Uşak, Turkey|Home Textile|DULGEROGLU IPLIK VE MENSUCAT SAN. VE TIC. A.S.|Acrylic Blanket
17|Musalla Bağları Mahellesi Kazım Ayvaz Sokak No 40, Turkey|Home Textile|HANDMADE PRODUCTS LACE POINT LACE |Acrylic Blanket
18|Kutahya Yolu Uzeri 3.Km Gediz/Kutahya, Turkey|Home Textile|SEBAHATTIN KOCADAG MOBILYA INS. TIC. VE SAN. LTD. STI.|Acrylic Blanket
19|Hurdacılar Sanayi Sit. 1422 Sok. No:1 Doğanlar Bornova/İzmir, Turkey|Home Textile|YALAZ BOYA KIMYASAL VE GIDA URUNLERI ITH. IHR. SAN. TIC. LTD. STI. |Acrylic Blanket
20|Nosab No: 118 Sk No: 13 Nilüfer/Bursa, Turkey|Home Textile|BOYKIMSAN BOYA SAN.TIC.LTD.STI.|Acrylic Blanket
21|Sıracevizler Cad. İyiniyet Sok. No:20/9-10 Bomanti 34360 Şişli/İstanbul, Turkey|Home Textile|PLASSAN DUGME SAN. VE TIC. A.S.|Acrylic Blanket
22|Ismetpasa Cad Kemikli Ishani Kat 1 No 111-112, Turkey|Home Textile|YASSE TEKSTIL GIDA TARIM INSAAT TAAH SAN VE TIC LTD STI|Acrylic Blanket
23|Center: İvedik Org. San. Bölg. 1417 Sk. No:27  Ostim - Ankara  ------ Facility: Bahçelievler Mah. Mayıspınarı Cad. No: 18 Hasanoğlan - Ankara, Turkey|Home Textile|SETAS METAL MOBILYA INSAAT TEKSTIL GIDA PAZARLAMA SAN. VE TIC. LTD. STI.|Acrylic Blanket
24|"Terazidere Mah. Gunes Cad. No: 41 / 1
Bayrampasa, Turkey"|Home Textile|PEMBEMAVI LTD.CO.|Acrylic Blanket
25|"İkitelli O.S.B Atatürk Bulvarı No:112 34306 
Başakşehir/İstanbul 




, Turkey"|Home Textile|SHS AHSAP ENTEGRE SAN. TIC. LTD. STI.|Acrylic Blanket
