|Address|Category|Name|Subcategory
0|Hasanağa Organize San. Böl., 14. Cadde No: 8, Nilüfer, Bursa, Turkey|Aluminum|CANSAN ALUMINYUM PROFIL SAN. VE TIC. A.S.|Aluminium
1|Saraylar Mah., Hastahane Cad., No: 4, Fehmi Cillov İşhanı Kat: 2 No: 204, Merkezefendi, Denizli, Turkey|Aluminum|DIAMON TEKNIK HIZMETLER VE TICARET LTD. STI.|Aluminium
2|Yukarı Dudullu Mah., Nato Yolu Cad., No: 161/4, Ümraniye, İstanbul, Turkey|Aluminum|SHT PAZARLAMA OTOMOTIV SAN. VE DIS TIC. A.S.|Aluminium
3|OSB Bakırcılar ve Pirinçciler San. Sit., Mustafa Kurtoğlu Cad., No: 33, Beylikdüzü, İstanbul, Turkey|Aluminum|FERPLAST DEKORATIF VE PEY. URUN. SAN. VE TIC. LTD. STI.|Aluminium
4|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Turkey|Aluminum|SAY PLASTIK INSAAT SAN. TIC. LTD. STI.|Aluminium
5|Yeni Mah., Bahtiyar Tosunbaş Cad., No: 14/1, Manisa, Turkey|Aluminum|IRMAK DANISMANLIK E-TICARET OZEL EGITIM OGRETIM GRAFIK DAGITIM LTD. STI.|Aluminium
6|Mevlana Mah., Kıbrıs Cad., No: 23/A, Ataşehir, İstanbul, Türkiye|Aluminum|KANYON INTERNATIONAL TRADE LTD. STI.|Aluminium
7|Konsan San. Sit.,Fevzi Çakmak Mah.,10726 Sk., No: 13, Karatay, Konya, Turkey|Aluminum|PROTON METAL DOKUM TALASLI IMALAT SAN. VE TIC. LTD. STI.|Aluminium
8|Osmangazi Mah., A. Kadir Aksu Bulvarı, No: 200/A, Gaziantep, Turkey|Aluminum|DECO VISION YAPI SAN. VE TIC. LTD. STI.|Aluminium
9|Bakraç Sk., Cihangir Mah., Çetinkaya İş Merkezi, Beyoğlu, İstanbul, Turkey|Aluminum|CETINKAYA METAL TIC. A.S.|Aluminium
10|29 Ekim Mah., 9216 Sok., No:10, Yazıbaşı, Torbalı, İzmir, Turkey|Aluminum|BUKER MAKINA LTD. STI. BUKER PVC |Aluminium
11|Çevreyolu Caddesi, No:49/51, Bayrampaşa, İstanbul, Turkey|Aluminum|TEKNIK DEKOR ALU. PLAS. IML. PAZ. SAN. VE TIC. ITH. IHR. LTD. STI.|Aluminium
12|İstanbul Tuzla Organize Sanayi Bölgesi, 2.Cad. No:7, Tuzla, İstanbul, Turkey|Aluminum|INDOOR LIFE|Aluminium
13|İstasyon Mahallesi, İbişağa Caddesi, No.: 4, 34940 Tuzla, İstanbul, Turkey|Aluminum|EMTA ELEKTRIK MUHENDISLIK INSAAT TAAHHUT VE TIC. A.S.|Aluminium
14|Hakkı İleri Cad., Ömerli Mah., No: 74, Hadımköy, Arnavutköy, İstanbul, Turkey|Aluminum|NALBANTOGLU METAL SAN. TIC. LTD. STI.|Aluminium
15|Orta Mah. Aytunç Sk. No: 2 Tuzla - İstanbul, Turkey|Aluminum|SMA DIS TICARET ITHALAT IHRACAT IHTIYAC VE GIDA MADDELERI PAZARLAMA SAN. LTD. STI.|Aluminium
16|19 Mayıs Mah. Bayar Cad. Gürsoylu Sok. Gül Apt. No:45 Daire: 3 Kozyatağı - İstanbul, Turkey|Aluminum|ACP DANISMANLIK VE TICARET LTD. STI.|Aluminium
17|Atatürk Mah., 57 Ada, Manolya 319 D: 13, Ataşehir, İstanbul, Turkey|Aluminum|PERPOLIO ITHALAT IHRACAT INSAAT GIDA TURIZM SAN. VE TIC. A.S.|Aluminium
18|Mehmet Akif Mah. Kemalpaşa Cad. No:75 İkitelli Küçükçekmece / İstanbul, Turkey|Aluminum|CANPOLAT YAPI ELM. SAN. TIC. LTD. STI.|Aluminium
19|İstanbul Org. Deri Sanayi Bölgesi,Yan San. Sit. ,Ya 11 Parsel 20.Yol 34957 Aydınlıköy, Tuzla - İstanbul, Turkey|Aluminum|SDS SATIS DESTEK SISTEMLERI PAZ. VE TIC. A. S.|Aluminium
20|İnönü Mh. Gebze Plastikçiler Org. San. Böl. (Geposb) Balçık Yolu Atatürk Blv.11.Cd. No:4/2 Gebze/Kocaeli , Turkey|Aluminum|YALVAC ALUMINYUM INS. SAN. VE TIC. LTD. STI.|Aluminium
21|"Fulya Mah. Denizhan Sokak Konyalı Apt. No:12/A 34394, 
Mecidiyeköy, Şişli İstanbul	, Turkey"|Aluminum|PROTRIM YAPI SISTEMLERI ANONIM SIRKETI|Aluminium
22|"Hürriyet Mahallesi Doktor Cemil Bengü Caddesi Çiçek Sokak No:7/A
Çağlayan/Kağıthane/İstanbul, Turkey"|Aluminum|PROSEL METAL TICARET LTD. STI.|Aluminium
23|Büsan Özel Organize Sanayii Çelik Caddesi No:83 Karatay Konya, Turkey|Aluminum|OZ ALSAN ALUMINYUM|Aluminium
24|Hadimkoy Mah., Istanbul, Turkey|Aluminum|ALUMINIUMPARK|Aluminium
25|Şirinevler Mah. Mahmutbey Yolu Cad. Sakarya Çıkmazı Sok. No:1 Kat:3 D:13 Bahçelievler - İstanbul, Turkey|Aluminum|DINAMIKSAN MAKINA TEKSTIL GIDA TEMIZLIKUR. DIS. TIC. LTD. STI.|Aluminium
26|Osb, Kayacik Mah. Ziyaeddin Cad. 6.Sokak No:2 Selçuklu / Konya, Turkey|Aluminum|AKIS KABLO|Aluminium
