|Address|Category|Name|Subcategory
0|4. Organize San. Böl., 83414 No'lu Cad., No: 23, Gaziantep, Turkey|Turkish Manufacturers Companies List|RIVA KECECI HALI TEKSTIL SAN. VE TIC. LTD. STI.|12X12 Ceramic Tile
1|Bağdat Cad., 157 / 4, Selamiçeşme 34738, Kadıköy, İstanbul, Turkey|Turkish Manufacturers Companies List|BURCU HALI PARKE VE YAPI MALZEMELERI TIC. LTD. STI.|12X12 Ceramic Tile
2|Serçeönü Mah., Ahmet Paşa Cad., Uğur Plaza Kat:8 No:64, Kocasinan, Kayseri, Turkey|Turkish Manufacturers Companies List|KAYSERI UNITED MAKINE MOBILYA ITHALAT IHRACAT IC VE DIS TICARET LTD. STI.|12X12 Ceramic Tile
3|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Turkey|Turkish Manufacturers Companies List|SAY PLASTIK INSAAT SAN. TIC. LTD. STI.|12X12 Ceramic Tile
4|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Türkiye|Turkish Manufacturers Companies List|SAY STEEL INOX CONSTRUCTION PRODUCTS|12X12 Ceramic Tile
5|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Turkish Manufacturers Companies List|MICRONIZED CALCITE |12X12 Ceramic Tile
6|Elazığ Karayolu Organize Sanayi Bölgesi, 17. Cadde, No:8, Diyarbakır, Turkey|Turkish Manufacturers Companies List|KARAVIL DIS TICARET A.S |12X12 Ceramic Tile
7|Hakkı İleri Cad., Ömerli Mah., No: 74, Hadımköy, Arnavutköy, İstanbul, Turkey|Turkish Manufacturers Companies List|NALBANTOGLU METAL SAN. TIC. LTD. STI.|12X12 Ceramic Tile
8|Kuştur Mevkii, Bayraklı Dede Mah., Curuise Alışveriş Merkezi, No: 1-2 Kuşadası, Aydın, Turkey|Turkish Manufacturers Companies List|ERSOYLAR HEDIYELIK ESYA DERI KONFEKSIYON ITHALAT IHRACAT LTD. STI.|12X12 Ceramic Tile
9|Çimento Bulvarı, Adana Cumhuriyet Mah., No: 13, Yüreğir, Adana, Turkey|Turkish Manufacturers Companies List|NUR KIREC SAN. TIC. VE PAZ. LTD. STI.|12X12 Ceramic Tile
10|Birinci Organize Sanayi, 1. Yol No: 9, Sakarya, Turkey|Turkish Manufacturers Companies List|MISAN MUHENDISLIK IMALAT SAN. VE TIC. LTD. STI.|12X12 Ceramic Tile
11|Ferhatpasa Mah., Akdeniz Cad., G-57 Sk., No: 26/1, 34888, Atasehir, İstanbul, Turkey|Turkish Manufacturers Companies List|DN MERMER ITHALAT IHRACAT PAZARLAMA VE TIC. LTD. STI.|12X12 Ceramic Tile
12|Demirtaş Mah., 77093 Sk., No: 1/A, Toroslar, Mersin, Turkey|Turkish Manufacturers Companies List|IZOYAPI YALITIM AMBALAJ INSAAT SAN. VE TIC. A.S.|12X12 Ceramic Tile
13|Halaskargazi Cad. Alp Palas Apt. No: 25/16 Harbiye - İstanbul, Turkey|Turkish Manufacturers Companies List|UTT ULUSLARARASI TEMSILCILIK INSAAT VE TIC. LTD. STI.|12X12 Ceramic Tile
14|OSB 10. Cad., No: 26, Melikgazi, Kayseri, Turkey|Turkish Manufacturers Companies List|EGEMEN SAC DEMIR EGI. VE DAN. IC VE DIS TIC. LTD. STI.|12X12 Ceramic Tile
15|Hadımköy Mah. Alpaslan Sok. No:3 Arnavutköy - İstanbul, Turkey|Turkish Manufacturers Companies List|TURKAL ALUMINYUM SAN. VE DIS TIC. LTD. STI.|12X12 Ceramic Tile
16|Ulus Mh. Ibrahim Pasa Sok. No 16A Tepecik-Buyukcekmece/Istanbul, Turkey|Turkish Manufacturers Companies List|BYSAM KIMYA VE KOZMETIK SAN. TIC. LTD STI|12X12 Ceramic Tile
