|Address|Category|Name|Subcategory
0|Eskibüyükdere Cad., Güvercin Sk., No: 3 34415, 4. Levent, Kağıthane, İstanbul, Turkey|Generator|ASAS OTOMOTIV INS. SAN. VE TIC .A.S.|Air Ozone Purifier
1|Fevzi Çakmak Mah., Ayyıldız Cad., No: 69, Karatay, Konya, Turkey|Generator|SUMAK MILLING MACHINES|Air Ozone Purifier
2|Topçular Mah., Tikveşli Sokak, No: 11/4 Doku San. Sit., Topçular, Eyüp, İstanbul, Turkey|Generator|KLF OTOMOTIV|Air Ozone Purifier
3|Uzayçağı Bulvarı, 1269 Sk., No :29 06370, Ostim, Ankara, Turkey|Generator|TEKNOMAR MACHINERY LTD. CO.|Air Ozone Purifier
4|1203/4 Sk., No: 10A, Halkapınar, İzmir, Turkey|Generator|ADAY IKLIMLENDIRME VE SOGUTMA EKIPMANLARI TIC. SAN. A.S.|Air Ozone Purifier
5|İkitelli Org. San. Böl., Triko Center S-1 Blok, Başakşehir, İstanbul, Turkey|Generator|DELSA OTOMOTIV SAN. VE TIC. LTD. STI.|Air Ozone Purifier
6|Saray Keresteciler San. Sit., 1. Cadde, No: 43, Kazan, Ankara, Turkey|Generator|AREKSAN ARAC USTU EKIPMANLARI|Air Ozone Purifier
7|Orhanlı Beldesi, Orta Mahalle, Akdeniz Sokak, No:8 Tepeören Mevkii, Orhanlı, Tuzla, İstanbul, Turkey|Generator|BAYMAK MAKINE SAN. VE TIC. A.S.|Air Ozone Purifier
8|Saray Keresteciler San. Sit., 1. Cadde, No: 43, Kazan, Ankara, Turkey|Generator|ARDEM HIDROLIK PNOMATIK MAKINA SAN. TIC. LTD. STI.|Air Ozone Purifier
9|Organize Sanayi Bölgesi, 43. Cad., No: 8, Melikgazi, Kayseri, Turkey|Generator|HUZUR HIRDAVAT TICARET PAZARLAMA SAN. VE TIC. LTD. STI.|Air Ozone Purifier
10|Alifuat Cebesoy Bulvarı, 74/8, Şehitkamil, Gaziantep, Türkiye|Generator|MSG DIS TICARET|Air Ozone Purifier
11|Talatpaşa Mahallesi, Fatih Sultan Mehmet Caddesi, No: 9, Esenyurt, İstanbul, Turkey|Generator|ALPTEKIN MAKINA ISI SAN. VE TIC. A.S.|Air Ozone Purifier
12|Sanayi Mah., Isıso Sanayi Sitesi, 5 Yol, H Blok, No: 8, 34517, Esenyurt, İstanbul, Turkey|Generator|ENORJIN KIMYA VE CILT BAKIM URUNLERI SAN. TIC. LTD. STI.|Air Ozone Purifier
13|Konsan San. Sit.,Fevzi Çakmak Mah.,10726 Sk., No: 13, Karatay, Konya, Turkey|Generator|PROTON METAL DOKUM TALASLI IMALAT SAN. VE TIC. LTD. STI.|Air Ozone Purifier
14|Arsuz Otoban Yolu Üzeri, Karaağaç San. Sit., 31200, İskenderun, Hatay, Turkey|Generator|FILMAR FILTRE SAN. VE TIC. LTD. STI.|Air Ozone Purifier
15|Gazitepe Mah., Fabrikalar Mevkii, No: 7 Silivri, İstanbul, Turkey|Generator|SORA KOZMETIK SAN. TIC. A.S.|Air Ozone Purifier
16|Eski Nizip Yolu, No: 23, Şehitkamil, Gaziantep, Turkey|Generator|KIZILBENT PAZARLAMA ITH. IHR. LTD. STI.|Air Ozone Purifier
17|Fevzi Çakmak Mh. Sıla Cd. 10661 Sk. No:42 Karatay - Konya, Turkey|Generator|FUEL TANK SYSTEMS UNDERGROUND OVERGROUND|Air Ozone Purifier
18|Bahçekapı Mah., 2528. Sk., No: 45, Şaşmaz, Etimesgut, Ankara, Turkey|Generator|ETA KURUMSAL HIZMETLER TIC. A.S.|Air Ozone Purifier
19|Hacı Sabancı Organize San. Böl., Celal Bayar Bulvarı, No: 39, 01350, Sarıçam, Adana, Turkey|Generator|SARMAK MAKINA KOMPRESOR POMPA SAN. VE TIC. A.S.|Air Ozone Purifier
