|Address|Category|Name|Subcategory
0|6436/2 Sk., Kaptan Apt., No: 2 D: 7, Karşıyaka, İzmir, Turkey|Steel Manufacturers Turkey|YUSER DEMIR CELIK METAL MALZEMELERI TIC. LTD. STI.|Alloy
1|Küçükbalıklı Sanayi Sitesi, Kadıyayla Sokak, No: 17 Osmangazi / Bursa / TURKEY|Steel Manufacturers Turkey|LEMA GROUP ENDUSTRI|Alloy
2|ivogsan 1472 sok. no:69 yenimahalle ankara  |Steel Manufacturers Turkey|SEIZ DEBRIYAJ|Alloy
3|ITOSB 3.Cad. No:10 Tepeören, Tuzla, İstanbul, Turkey |Steel Manufacturers Turkey|VARZENE METAL SAN. TIC. A.S. |Alloy
4|G.O.S.B.Ihsan Dede caddesi 700.Sok.No:120 Gebze-Kocaeli 41480, Turkey |Steel Manufacturers Turkey|APERAM AMBALAJ CELIGI SAN. VE TIC. A.S.|Alloy
5|"Marmara Geri Dönüşümcüler Yapi Koop. Ayçiçek Sok.
No: 25/a Şekerpinar 41420 P.K. Çayırova, Kocaeli, Turkey "|Steel Manufacturers Turkey|VALBRUNA TURKEY PASLANMAZ CELIK SAN. TIC. A.S. |Alloy
6|Yeşiloba  Mah. 46011 Sok. No:17/a Seyhan, Adana, Turkey |Steel Manufacturers Turkey|YILDIRIM SAC METAL LTD. STI. |Alloy
7|Büyükdere Cd. 155/12 Zincirlikuyu, İstanbul, Turkey |Steel Manufacturers Turkey|BUNSA DOKUM MAK. ALET SAN. TIC. A.S. |Alloy
8|Organize Sanayi Bölgesi Des. San. Sit. Yolcuzade Sok. C16 Blok No: 6 Yenidudullu-Ümraniye - İstanbul, Turkey|Steel Manufacturers Turkey|EMTEL COPPER WIRE CABLE|Alloy
9|Ankara Asfaltı Üzeri Kaynar Mevkii Turgutlu, Manisa, Turkey |Steel Manufacturers Turkey|TUR-CELIK DOKUM MAKINA SAN. TIC. LTD. STI. |Alloy
10|Türkgücü Köyü yolu üzeri 3.km Çorlu, Tekirdağ, Turkey |Steel Manufacturers Turkey|TEDOKSAN DOKUM SAN. TIC. LTD. STI.|Alloy
11|Büyük Kayacık Mh. 3. O.S.B. 18.Sk. No:16 Merkez, Selçuklu, Konya, 42250 Selçuklu/Konya|Steel Manufacturers Turkey|TUAL ALUMINYUM|Alloy
12|Beşyol Mah. Birlik Cad. Aliağa Sok. No: 4/1 34295 Sefaköy Küçükçekmece, Istanbul, Turkey|Steel Manufacturers Turkey|GUL OTOMOTIV TEKSTIL SAN. TIC. LTD. STI.|Alloy
13|"Ataturk mahallesi sezgin sanayi sitesi no:1 
Salihli/MANISA TURKEY"|Steel Manufacturers Turkey|UFUK SAFT BALANS VE YEDEK PARCA|Alloy
14|Adnan Kahveci Mah. 34528                     İnönü Caddesi No:93/1Beylikdüzü / İstanbul, Turkıye|Steel Manufacturers Turkey|JUTESAN ALUMINYUM PROFIL|Alloy
15|1563 Sokak No:3-5Çinarli-IZMIR TURKEY|Steel Manufacturers Turkey|POLIKIM METAL KAPLAMA|Alloy
16|Ahievran cad.no 148 ostim ANKARA TURKEY|Steel Manufacturers Turkey|TURGUT BORU PROFIL SAC|Alloy
17|Fatih Mah. Cumhuriyet Cad. Sohbet Sk. No: 5 Kavacik, Beykoz, Istanbul, Turkey|Steel Manufacturers Turkey|BUYUKOGLU INSAATLARI SANAYI LTD |Alloy
18|Beykoz Cad. N:155 Hüseyinli Köyü Çekmeköy Ömerli / İSTANBUL|Steel Manufacturers Turkey|EMRE ALUMINYUM LTD. STI.|Alloy
19|Organize Sanayi Bölgesi 7. Cadde No: 36 ESKİŞEHİR/TURKEY|Steel Manufacturers Turkey|KORBEL MAKINE SAN. TIC. LTD. STI.|Alloy
20|2. Organize San. Bölgesi. Reisköy Cad. No: 6 KONYA TURKEY|Steel Manufacturers Turkey|TASAS ALUMINYUM|Alloy
21|Ahi Evran cad. 119, OSTIM, Yenimahalle, Ankara|Steel Manufacturers Turkey|GURBUZ INSAAT ISKELE SAN.TIC. LTD. STI.|Alloy
22|OSB ÇAMLICA MH. 1752 SK. NO:23 BUCAK / BURDUR/TURKEY|Steel Manufacturers Turkey|HATIPOGLU CELIK ISKELE VE KALIP SAN.INS.TIC.LTD.STI|Alloy
23|AYDINLIKEVLER MH. KÜÇÜK SANAYİ SİT. 13. SOK. NO:19 BURDUR / BURDUR/TURKEY|Steel Manufacturers Turkey|PORTIFORM PORTATIF ISKELE KALIP NAK.INS.MAD.SAN. VE TIC.LTD.STI.|Alloy
24| Kızılırmak Mah. 1446 Sk. No: 12/40 PK 06510 Çukurambar-Çankaya / ANKARA TURKEY|Steel Manufacturers Turkey|KOCAMANLAR ALUMINYUM|Alloy
25|"IMES SANAYI SITESI 306.SK CBLOK N:4 | İSTANBUL/ turkey"|Steel Manufacturers Turkey|AVEKS IC VE DIS TIC.A.S. |Alloy
26|2. Organize San. Bölgesi Işıktepe Sk. No: 4 Selçuklu  / Konya, Turkey|Steel Manufacturers Turkey|KENDIR CASTING & TRADE CO.|Alloy
27|Istasyon Mah. E-5 Ustu Fatih Otagi Sk. Ernak Garaj Yanı, Tuzla / Istanbul, Turkey|Steel Manufacturers Turkey|MARMARA METAL- TURKISH FOUNDRY & STEEL INDUSTRY  RAW MATERIALS COMPANY|Alloy
28|Des Sanayi Sitesi 111.Sok. D.15 Blok No: 12 Y.Dudullu İstanbul, Turkey|Steel Manufacturers Turkey|GUVEN PRES DOKUM SAN. TIC. LTD. STI.|Alloy
29|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Turkey|Steel Manufacturers Turkey|SAY PLASTIK INSAAT SAN. TIC. LTD. STI.|Angle
30|Hakkı İleri Cad., Ömerli Mah., No: 74, Hadımköy, Arnavutköy, İstanbul, Turkey|Steel Manufacturers Turkey|NALBANTOGLU METAL SAN. TIC. LTD. STI.|Angle
31|Buyuk Karistiran Muratli Yolu, Ugurlu Dere Mevkii, 2. km, Afsin Tekstil Fabrikasi Yani, Buyukkaristiran, Luleburgaz, Kirklareli, Turkey|Steel Manufacturers Turkey|TRAKYA KARTON KOSEBANT|Angle
32|Organize Sanayi Bolgesi, 16. Cd., No: 25, Kayseri, Turkey|Steel Manufacturers Turkey|M. F. S. KAGIT KOSEBENT VE AMBALAJ MALZEMELERI SAN. TIC. LTD. STI.|Angle
