|Address|Category|Name|Subcategory
0|Organize Sanayi Bölgesi Avrupa Hun Bulvarı No:8 06935 Sincan - Ankara, Turkey|Doors|FIRAT PLASTIK KAUCUK SAN. VE TIC. A.S.|6 Panel Doors
1|Necip Fazıl Mah., Eşref Bitlis Bulvarı, Düzce Sok., No: 28, Sultanbeyli, İstanbul, Turkey|Doors|UKM KALIP PRES METAL MAKINA IMALAT SAN. TIC. LTD. STI.|6 Panel Doors
2|Hasanağa Organize San. Böl., 14. Cadde No: 8, Nilüfer, Bursa, Turkey|Doors|CANSAN ALUMINYUM PROFIL SAN. VE TIC. A.S.|6 Panel Doors
3|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Doors|FSM STEEL DOOR|6 Panel Doors
4|Hamidiye Mah., 267 Sk., Kardesler Apt., No: 1, Sanliurfa, Turkey|Doors|ATLAS INSAAT TIC. VE SAN. LTD. STI.|6 Panel Doors
5|Sahipata Mah., Mimar Muzaffer Cad., Alaaddin İş Hanı, No: 11/218, Meram, Konya, Turkey|Doors|INCIR ENERJI SANAYI VE TICARET LTD. STI.|6 Panel Doors
6|Ramazanoğlu Mah., Kaynarca Cad., Gürsu Sk., No:6, Pendik, İstanbul, Turkey|Doors|RMT ASANSOR SAN. TIC. LTD. STI.|6 Panel Doors
7|Atatürk Mah., Güner Sok., Teknik Yapı Metropark B: 1 Blok, Kat: 19 D: 158, Küçükçekmece, İstanbul, Turkey|Doors|AKDENIZ LOJISTIK EKIPMANLARI HIRDAVAT SAN. VE TIC. LTD. STI.|6 Panel Doors
8|Serçeönü Mah., Ahmet Paşa Cad., Uğur Plaza Kat:8 No:64, Kocasinan, Kayseri, Turkey|Doors|KAYSERI UNITED MAKINE MOBILYA ITHALAT IHRACAT IC VE DIS TICARET LTD. STI.|6 Panel Doors
9|İMES San. Sit., E Blok 504. Sk., No:23, 34776 Dudullu, Ümraniye, İstanbul, Turkey|Doors|IDA ISTANBUL LIFT ASANSOR SAN. TIC. LTD. STI.|6 Panel Doors
10|Yukarı Dudullu Mah., Nato Yolu Cad., No: 161/4, Ümraniye, İstanbul, Turkey|Doors|SHT PAZARLAMA OTOMOTIV SAN. VE DIS TIC. A.S.|6 Panel Doors
11|2. Organize San. Bölgesi, 2. Cadde, No:12 /22, Malatya, Turkey|Doors|ASAM DIS TICARET LTD. STI.|6 Panel Doors
12|Yakuplu Mah., Hürriyet Bulvarı, No: 6, Beylikdüzü, İstanbul, Turkey|Doors|CUHADAROGLU METAL SAN. VE PAZ. A.S.|6 Panel Doors
13|Üçgen Mahallesi  Güllük Caddesi, Savaş Apt. No:82, Muratpaşa, Antalya, Turkey|Doors|TURKISH TRADE CONSULTANT AND ANALYSIS COMPANY|6 Panel Doors
14|M. Kemal Paşa Mah., Hilal Sk., No: 66/B, Avcılar, İstanbul, Türkiye|Doors|ASPAC AMBALAJ INS. VE DIS TIC. LTD. STI.|6 Panel Doors
15|Tahtalı Mah., Yaylacık Yolu Sk., No: 11, Nilüfer, Bursa, Turkey|Doors|EKOLMAK MAKINA SAN. VE TIC. PAZ. LTD. STI.|6 Panel Doors
16|E-5 Yanyol Cad., No:180, Kaynarca, Pendik, İstanbul, Turkey|Doors|VEFA PREFABRIKE YAPI. SAN. TIC. A.S.|6 Panel Doors
17|Çevreyolu Caddesi, No:49/51, Bayrampaşa, İstanbul, Turkey|Doors|TEKNIK DEKOR ALU. PLAS. IML. PAZ. SAN. VE TIC. ITH. IHR. LTD. STI.|6 Panel Doors
18|Orhanlı Beldesi, Orta Mahalle, Akdeniz Sokak, No:8 Tepeören Mevkii, Orhanlı, Tuzla, İstanbul, Turkey|Doors|BAYMAK MAKINE SAN. VE TIC. A.S.|6 Panel Doors
19|Akçaburgaz Mah., 130 Sk., No: 10, Kıraç, Esenyurt, İstanbul, Turkey|Doors|ERDEM BURO MOBILYALARI SAN. VE TIC. A.S.|6 Panel Doors
20|Organize San. Böl., 19. Cad., No: 7, Melikgazi, Kayseri, Turkey|Doors|SARYA AKSU CELIK KAPI TIC. LTD. STI.|6 Panel Doors
21|Bahçelievler Mah., 113. Sokak, Güzeller Apt. Altı, No: 4/8, Şanlıurfa, Turkey|Doors|INTEKS BILIM IC VE DIS TICARET SAN. LTD. STI.|6 Panel Doors
22|İmes San. Sit., A BLok, 109. Sok., No: 5/B, Ümraniye, İstanbul, Turkey|Doors|ENERJI INSAAT TRAFIK ELEKTRIK SAN. TIC. LTD. STI.|6 Panel Doors
