|Address|Category|Name|Subcategory
0|Eskibüyükdere Cad., Güvercin Sk., No: 3 34415, 4. Levent, Kağıthane, İstanbul, Turkey|Compressor|ASAS OTOMOTIV INS. SAN. VE TIC .A.S.|12V Air Compressor
1|Fevzi Çakmak Mah., Ayyıldız Cad., No: 69, Karatay, Konya, Turkey|Compressor|SUMAK MILLING MACHINES|12V Air Compressor
2|Topçular Mah., Tikveşli Sokak, No: 11/4 Doku San. Sit., Topçular, Eyüp, İstanbul, Turkey|Compressor|KLF OTOMOTIV|12V Air Compressor
3|Uzayçağı Bulvarı, 1269 Sk., No :29 06370, Ostim, Ankara, Turkey|Compressor|TEKNOMAR MACHINERY LTD. CO.|12V Air Compressor
4|1203/4 Sk., No: 10A, Halkapınar, İzmir, Turkey|Compressor|ADAY IKLIMLENDIRME VE SOGUTMA EKIPMANLARI TIC. SAN. A.S.|12V Air Compressor
5|Saray Keresteciler San. Sit., 1. Cadde, No: 43, Kazan, Ankara, Turkey|Compressor|ARDEM HIDROLIK PNOMATIK MAKINA SAN. TIC. LTD. STI.|12V Air Compressor
6|Organize Sanayi Bölgesi, 43. Cad., No: 8, Melikgazi, Kayseri, Turkey|Compressor|HUZUR HIRDAVAT TICARET PAZARLAMA SAN. VE TIC. LTD. STI.|12V Air Compressor
7|Saray Keresteciler San. Sit., 1. Cadde, No: 43, Kazan, Ankara, Turkey|Compressor|AREKSAN ARAC USTU EKIPMANLARI|12V Air Compressor
8|Orhanlı Beldesi, Orta Mahalle, Akdeniz Sokak, No:8 Tepeören Mevkii, Orhanlı, Tuzla, İstanbul, Turkey|Compressor|BAYMAK MAKINE SAN. VE TIC. A.S.|12V Air Compressor
9|İkitelli Org. San. Böl., Triko Center S-1 Blok, Başakşehir, İstanbul, Turkey|Compressor|DELSA OTOMOTIV SAN. VE TIC. LTD. STI.|12V Air Compressor
10|Konsan San. Sit.,Fevzi Çakmak Mah.,10726 Sk., No: 13, Karatay, Konya, Turkey|Compressor|PROTON METAL DOKUM TALASLI IMALAT SAN. VE TIC. LTD. STI.|12V Air Compressor
11|Bahçekapı Mah., 2528. Sk., No: 45, Şaşmaz, Etimesgut, Ankara, Turkey|Compressor|ETA KURUMSAL HIZMETLER TIC. A.S.|12V Air Compressor
12|Sanayi Mah., Isıso Sanayi Sitesi, 5 Yol, H Blok, No: 8, 34517, Esenyurt, İstanbul, Turkey|Compressor|ENORJIN KIMYA VE CILT BAKIM URUNLERI SAN. TIC. LTD. STI.|12V Air Compressor
13|Alifuat Cebesoy Bulvarı, 74/8, Şehitkamil, Gaziantep, Türkiye|Compressor|MSG DIS TICARET|12V Air Compressor
14|Akçaburgaz Mah., 153. Sk. No: 13, Hadımköy, Esenyurt, İstanbul, Turkey|Compressor|BNG KIMYEVI MADDELER SANAYI VE TICARET A.S.|12V Air Compressor
15|Arsuz Otoban Yolu Üzeri, Karaağaç San. Sit., 31200, İskenderun, Hatay, Turkey|Compressor|FILMAR FILTRE SAN. VE TIC. LTD. STI.|12V Air Compressor
16|Eski Nizip Yolu, No: 23, Şehitkamil, Gaziantep, Turkey|Compressor|KIZILBENT PAZARLAMA ITH. IHR. LTD. STI.|12V Air Compressor
17|Fevzi Çakmak Mh. Sıla Cd. 10661 Sk. No:42 Karatay - Konya, Turkey|Compressor|FUEL TANK SYSTEMS UNDERGROUND OVERGROUND|12V Air Compressor
18|Organize Sanayi Bölgesi, 10. Cd., No: 20, Kayseri, Turkey|Compressor|KAYSU DAYANIKLI TUKETIM MALLARI VE SOGUTMA SAN. TIC. A.S.|12V Air Compressor
19|Gazitepe Mah., Fabrikalar Mevkii, No: 7 Silivri, İstanbul, Turkey|Compressor|SORA KOZMETIK SAN. TIC. A.S.|12V Air Compressor
20|Hacı Sabancı Organize San. Böl., Celal Bayar Bulvarı, No: 39, 01350, Sarıçam, Adana, Turkey|Compressor|SARMAK MAKINA KOMPRESOR POMPA SAN. VE TIC. A.S.|12V Air Compressor
21|Talatpaşa Mahallesi, Fatih Sultan Mehmet Caddesi, No: 9, Esenyurt, İstanbul, Turkey|Compressor|ALPTEKIN MAKINA ISI SAN. VE TIC. A.S.|12V Air Compressor
22|PERPA Tic. Merk., B blok 13. kat No:2479, Okmeydanı, Şişli, İstanbul, Turkey|Compressor|SULEYMAN ULUTAS - RTK INDUSTRIAL PLANTS CO.|12V Air Compressor
23|Buttim İş Merkezi, C/5, No: 1483, Bursa, Turkey|Compressor|CANDAS TEKSTIL SAN. TIC. LTD. STI.|12V Air Compressor
24|Tatlısu Mah., Terim Sk., B Blok Daire: 73, Nezih Towers, Ümraniye, İstanbul, Turkey|Compressor|ORKHON MAKINE KIMYA GIDA SAN. DIS TICARET LTD. STI.|12V Air Compressor
25|"Büsan San.Sitesi Fevzi Çakmak Mh.Ayyıldız Cad. No:16/E Karatay|Konya|Türkiye"|Compressor|AL-HA KALIP PRES AIR FILTERS|12V Air Compressor
26|"I.O.S.B. Dolapdere San.Sit. 1. ADA No :30
34490 Ikitelli / Istanbul
"|Compressor|OTOKAM OTOMOTIV DIS.TIC.LTD.STI|12V Air Compressor
27|Şerifali Mh.Türker Cd.Hattat Sk. No:36 Yukarıdudullu/Ümraniye/Istanbul|Compressor|TOKMAN RAKOR SAN.TIC.LTD.STI.|12V Air Compressor
28|İ.O.S.B METAL İŞ SANAYİ SİTESİ 13 BLOK NO: 29 IKITELLEI (İSTANBUL|Compressor|URT MUHENDISLIK BASINCLI KAPLAR MAKINA SANAYI VE TIC LTD STI|12V Air Compressor
29|"Güngören Mah. Uzay Sok. 3/A 34788 Çekmeköy, İstanbul, Turkey
"|Compressor|DOSTARMS SILAH VE AV MALZ. SAN. VE TIC. LTD. STI.|12V Air Compressor
30|Organize Sanayi Bölgesi, 10. Cd., No: 20, Kayseri, Turkey|Compressor|KAYSU DAYANIKLI TUKETIM MALLARI VE SOGUTMA SAN. TIC. A.S.|12V Compressor
31|Hacı Sabancı Organize San. Böl., Celal Bayar Bulvarı, No: 39, 01350, Sarıçam, Adana, Turkey|Compressor|SARMAK MAKINA KOMPRESOR POMPA SAN. VE TIC. A.S.|12V Compressor
32|Konsan San. Sit.,Fevzi Çakmak Mah.,10726 Sk., No: 13, Karatay, Konya, Turkey|Compressor|PROTON METAL DOKUM TALASLI IMALAT SAN. VE TIC. LTD. STI.|12V Compressor
33|1203/4 Sk., No: 10A, Halkapınar, İzmir, Turkey|Compressor|ADAY IKLIMLENDIRME VE SOGUTMA EKIPMANLARI TIC. SAN. A.S.|12V Compressor
34|Tatlısu Mah., Terim Sk., B Blok Daire: 73, Nezih Towers, Ümraniye, İstanbul, Turkey|Compressor|ORKHON MAKINE KIMYA GIDA SAN. DIS TICARET LTD. STI.|12V Compressor
35|Selcuk Mah 24 Agustos Bulvarı Ferit Efendi Is Hani Kat 1 , Turkey|Compressor|BURC TARIM ALETLERI|12V Compressor
36|Horozluhan Mah. Selçuk Cd. Uzman Sanayi Sitesi No: 200 Selçuklu / Konya, Turkey|Compressor|SMA AUTO CO.|12V Compressor
37|Yasamkent Mah. 3250. Cad. 1C/20 Cankaya/Ankara, Turkey|Compressor|T.K|12V Compressor
38|Postane Mh. Erikli Sk. No:7 34940 Tuzla / Istanbul 34940 Turkey|Compressor|PEGU LTD|12V Compressor
39|"Uptwıns Deluxe Residence
Orta Mah. Yeni Selvi Cad. No:19 A Blok 11.Flat No:114 Soganlik/Kartal/Istanbul
Turkey"|Compressor|STOR MARINE|12V Compressor
40|Elka Sokak No.20 Güzelyalı, Pendik, 34903 İstanbul - Turkey|Compressor|ARASMAK|12V Compressor
41|"İ.O.S.B Dolapdere San. Sit. 23. Ada No:9 İkitelli-Başakşehir

Skype: Metalotomotiv, Turkey"|Compressor|METAL AUTOMOTIVE|12V Compressor
42|Organize Sanayi Bolgesi 7.Cd. 26110 Eskişehir - Turkey|Compressor|BAYCAN ELEKTRIK MUTEAHHITLIK SANAYI VE TICARET ANONIM SIRKETI|12V Compressor
43|Organize Sanayi Bölgesi 10. Cadde No: 37 / Eskişehir - Turkey|Compressor|CAN CONTA DAYANIKLI TUKETIM MALLARI OTOMOTIV HIRDAVAT SANAYI VE TICARET LIMITED SIRKETI|12V Compressor
