|Address|Category|Name|Subcategory
0|Akçeşme Mevkii, 2020 Sk., No: 16, Gümüşler, Denizli, Turkey|Made in Turkey|SEVVAL KURUYEMIS MAKINALARI IMALAT GIDA SAN. VE TIC. LTD. STI.|12 Dutch Oven
1|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Made in Turkey|ATMACA ELEKTRONIK SAN. VE TIC. A.S.|12 Dutch Oven
2|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Made in Turkey|SUNNY ELEKTRONIK|12 Dutch Oven
3|Gürses Plaza Birlik Mh., M.Akif İnan Cad., No: 4, Atışalanı, Esenler, İstanbul, Turkey|Made in Turkey|CUCINOX ELEKTIKLI MUT. ALET. SAN. VE TIC. A.S.|12 Dutch Oven
4|Organize Sanayi Bölgesi, 1.Kısım 2.Cadde, Döşemealtı, Antalya, Turkey|Made in Turkey|HALIM KIRTIZ GIDA SAN. A.S.|12 Dutch Oven
5|OSB. 24 Cad., No: 22, Kayseri, Turkey|Made in Turkey|ISIK ELEKTRIKLI EV ALET. MAK. MOB. TEKS. GIDA SAN. TIC. LTD. STI.|12 Dutch Oven
6|Organize Sanayi Bölgesi 9. Cad. No:15-17 38070 Melikgazi - Kayseri, Turkey|Made in Turkey|FEMAS METAL SAN. VE TIC. A.S.|12 Dutch Oven
7|Kunduzhan Mah., Kiremitçiler Sok., No: 46, Çorum, Turkey|Made in Turkey|YILDIZ KIREMIT TUGLA SAN. TIC. LTD. STI.|12 Dutch Oven
8|Organize Sanayi Bölgesi, 16. Cad., No: 50, Melikgazi, Kayseri, Turkey|Made in Turkey|SARAY MADENI ESYA SAN. VE TIC. LTD. STI.|12 Dutch Oven
9|Talatpaşa Mahallesi, Fatih Sultan Mehmet Caddesi, No: 9, Esenyurt, İstanbul, Turkey|Made in Turkey|ALPTEKIN MAKINA ISI SAN. VE TIC. A.S.|12 Dutch Oven
10|Bahçelievler Mah., Adnan Kahveci Bulvarı, Ünverdi Beyazlar İş Hanı No: 73/28, Bahçelievler, İstanbul, Turkey|Made in Turkey|NARYAA DANISMANIK DIS TICARET|12 Dutch Oven
11|Hüseyin Örnek Cad., No: 12, Organize Sanayi Bölgesi, Denizli, Turkey|Made in Turkey|CALISKAN ISI CIHAZLARI SAN. VE TIC. LTD. STI.|12 Dutch Oven
12|Birinci Organize Sanayi, 1. Yol No: 9, Sakarya, Turkey|Made in Turkey|MISAN MUHENDISLIK IMALAT SAN. VE TIC. LTD. STI.|12 Dutch Oven
13|Organize Sanayi Bölgesi, 4 Cad No: 2, Melikgazi, Kayseri, Turkey|Made in Turkey|ADISEL MADENI ESYA SAN. TIC. LTD. STI.|12 Dutch Oven
14|Demirciler Sitesi, Turkey|Made in Turkey|KAYSER OVEN - KAYSER STEEL DOOR|12 Dutch Oven
15|Esenteper Mah. Doğu San.Bölgesi 86 Sk No: 27 Kayseri, Turkey|Made in Turkey|ELECTRICAL HOME APPLIANCES TURKEY|12 Dutch Oven
16|Büsan 4. Organize San. Bölgesi Aslım Cad. No: 41 Karatay, Konya , Turkey|Made in Turkey|ASL BAKERY MACHINES AND EQUIPMENTS|12 Dutch Oven
17|Ikıtellı Organize San Sit, Istanbul, Turkey|Made in Turkey|ASEL|12 Dutch Oven
18|Y.Dudullu Şerif Ali Çiftliği Bayraktar Bulvarı Burhan Sk. No:1 Ümraniye-İstanbul/Turkey|Made in Turkey|BAHA MIMARLIK MOBILYA DEKORASYON SAN.TIC.LTD.STI.|12 Dutch Oven
19|1. Sanayi Sitesi 156 Sk. No:6 Denizli , Turkey|Made in Turkey|IMS- ILKSER MAKINA SANAYI |12 Dutch Oven
20|2. Organize San. Bölgesi Kırım Cad. Güzelkonak Sk. No:2 Selçuklu/Konya, Turkey|Made in Turkey|CRV GIDA TURIZM MAK. OTOM. IC VE DIS TIC. LTD. STI.|12 Dutch Oven
21|9 Eylül Mahallesi 343. Sok. No: 1 Gaziemir İzmir Turkey|Made in Turkey|IOLA INDUSTRIAL KITCHEN AND COOLING EQUIPMENT|12 Dutch Oven
22|Modesa San. Sit. Fevzi Çakmak Mah. 10739. Sok. No:16 Karatay-Konya, Turkey|Made in Turkey|EKOFEN ISI SISTEMLERI ENERJI TASARIM SAN. LTD. STI.|12 Dutch Oven
