|Address|Category|Name|Subcategory
0|Sanayi Mah., 60307 Sk., No: 10, Şehitkamil, Gaziantep, Turkey|Istanbul Companies Turkey|ERBALCI ZIMPARA INSAAT MALZEMELERI SAN. TIC. LTD. STI.|Abrasive
1|Büyükdere Cd. Akabe Ticaret Merkezi Kat:5 D:502  34387 Mecidiyeköy, İstanbul, Turkey|Istanbul Companies Turkey|YUKSEK DIS TICARET DANISMANLIGI |Abrasive
2|Ürgen Paşa Mah. 75. Yıl Bulvarı Cemil Köse Apt. No:3/B Antakya, Hatay 31030, Turkey |Istanbul Companies Turkey|MEHMET KONAK DIS TICARET LTD. STI. |Abrasive
3|Organize Sanayi Bölgesi 4.Cadde No:15 Altıeylül, Balıkesir, Turkey |Istanbul Companies Turkey|KEMAL BASARAN ENDUSTRI A.S.|Abrasive
4|salihpaşalar köyü, 180/1|Istanbul Companies Turkey|BYD CORUNDUM |Abrasive
5|KARATAY SAN.PERŞEMBE PAZARI.SAKA SK.NO:11 KONYA, TURKEY|Istanbul Companies Turkey|SEN SAADET HIRDAVAT TIC. LTD. STI. |Abrasive
6|Akcaburgaz Mah., 117. Sok., No:7, Esenyurt, Istanbul, Turkey|Istanbul Companies Turkey|ATEN ASINDIRICI TASLAR|Abrasive
7|7407/1 Sokak No:6 Pınarbası - Izmir / TURKEY|Istanbul Companies Turkey|BOZDAG ENDUSTRI|Abrasive
8|İZMİR/TURKEY|Istanbul Companies Turkey|HAKAN IZOL. BOYA VE YAPI MALZ.|Abrasive
9|Polatlı Organize Sanayi Bölgesi 202. Cadde No:9 Polatlı/ANKARA|Istanbul Companies Turkey|ADALAR MAK SAN TIC LTD STI|Abrasive
10|Abdi İpekçi Caddesi, No: 68/238Bayrampaşa, İSTANBUL/TURKEY|Istanbul Companies Turkey|KULA MAKINA IMALAT SAN. VE TIC. LTD. STI.|Abrasive
11|Anadolu Cad. 32/ 14 Salhane - İZMİR TURKEY|Istanbul Companies Turkey|ERA STONE CAG ZIMPARA|Abrasive
12|Maslak Mah. Maslak Ayazağa Cad. No:934398 Şişli - Istanbul - Turkey|Istanbul Companies Turkey|SUPERATES ATESE MUKAVIM MALZEME SAN. A.S.|Abrasive
13|Perşembe Pazarı St. No:6 Karaköy, Turkey|Istanbul Companies Turkey|POLMAK CO. LTD. -POLFAN-|Abrasive
14|Zafer Mahallesi 118. Sokak No:10 34513 Esenyurt,  Istanbul, Turkey|Istanbul Companies Turkey|MEMNUN MAKINA IML. SAN. VE TIC. LTD. STI. |Abrasive
15|Hal Yolu, Sayar İ¸S Merkezi No: 11/5 81120 Içerenköy, Turkey|Istanbul Companies Turkey|KENNAMETAL KESICI TAKIMLAR SAN. VE TIC. A.S.|Abrasive
16|Gümüşsuyu Cad. No.55 34020 Bayrampaşa / Istanbul, Turkey|Istanbul Companies Turkey|VELTEKS BAND SANAYI VE TIC. A.S.|Abrasive
17|Fatih Mah. 1188 Sok. No:12/N SARNIC GAZIEMIR IZMIR TURKEY|Istanbul Companies Turkey|SUPER SELVA MERMER SAN.VE TIC.LTD.STI.|Abrasive
18|İ.T.O.B 2. Cadde No: 14 Tepeören Tuzla - İstanbul, Turkey|Istanbul Companies Turkey|YILMAZ BARDAK MAK. OTO. INS. SAN. TIC. LTD. STI.|Abrasive
19|75. Yıl Cad. No: 5 Hadimköy-Arnavutköy - İstanbul, Turkey|Istanbul Companies Turkey|FIREFLEX GUVENLI ASINDIRICILAR - STARLINE HIRDAVAT|Abrasive
20|Yakacık Kastelli Sanayi Sit. B Blok No.18-26, Kartal, İstanbul, Turkey|Istanbul Companies Turkey|CAN MAKINA ZIMPARA MAKINALARI IMALAT ITH.SAN. VE TIC. LTD. STI.|Abrasive
21|"Merve Mah .Akabe Cad.No:18 Yenidogan 
Sancaktepe, Istanbul / Turkey"|Istanbul Companies Turkey|DENIZ ZIMPARA -VSM VITEX - NETRON|Abrasive
22|"Nosab N.115. Sk. No:4  16140 Nılufer 
Bursa/ Turkey"|Istanbul Companies Turkey|PODIM ZIMPARA SAN. LTD|Abrasive
23|Cumhu.Mah.İskele Cad.306 Sokak No:6 Yazıbaşı Torbalı, Turkey|Istanbul Companies Turkey|APEL MERMER VE MER.MLZ.UR.SAN. TIC.LTD.S. |Abrasive
24|İkitelli Organize Sanayi Bölgesi Eskoop San. Sit.B1 Blok No:6 34306 İkitelli İstanbul, Turkey|Istanbul Companies Turkey|ASAL METAL LTD.STI.|Abrasive
25|Necatibey Cd.,  Ekşioğlu İş Hanı, No:46,  Kat:2,  Karaköy , İstanbul,  TÜRKİYE|Istanbul Companies Turkey|KARBOSAN ZIMPARA TAS.SAN.A.S.|Abrasive
26|Yayalar Mahallesi Ankara Caddesi No:47/A Pendik / İstanbul, Turkey|Istanbul Companies Turkey|ONUR TEKNIK HIRDAVAT|Abrasive
27|Nosab N.115 Sok. No:4, Turkey|Istanbul Companies Turkey|PODIM ZIMPARA|Abrasive
28|Merkez Mah Hedef Sok No 19 Kat 3, Turkey|Istanbul Companies Turkey|POWER DIAMOND  CBN AND DIAMOND WHEELS|Abrasive
29|Güngören Merkez Köyaltı İstanbul, Turkey|Istanbul Companies Turkey|KAYA BRUSH|Abrasive
30|"Terazidere Mah., Güneş Cad., Sinan Sokak, No:7, 
Bayrampaşa, İstanbul, Turkey"|Istanbul Companies Turkey|CANTATURK|Accessories
31|Beylikdüzü Organize Sanayi Bölgesi, Mermerciler Sanayi Sitesi, Beylikdüzü, İstanbul, Turkey|Istanbul Companies Turkey|TEMA YAPI MALZEMELERI SAN. VE TIC. LTD. STI.|Accessories
32|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Türkiye|Istanbul Companies Turkey|SAY STEEL INOX CONSTRUCTION PRODUCTS|Accessories
33|Cumhuriyet Mah., Yelken Sk., No:5, Çayırova, Kocaeli, Turkey|Istanbul Companies Turkey|LIDER DEKORATIF DEMIR URUNLERI NAK. INS. SAN. TIC. LTD. STI.|Accessories
34|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Istanbul Companies Turkey|SEVENSAND TEXTILE|Accessories
35|Eyup Sultan Mah., Göreme Sok., No: 4, Sancaktepe, İstanbul, Turkey|Istanbul Companies Turkey|MEGAVIZYON ITH. IHR. VE PAZ. TIC. LTD. STI.|Accessories
36|Merkez Mah., Güzle İş Merkezi, Kat: 4, Çekmeköy, İstanbul, Turkey|Istanbul Companies Turkey|SONOROUS SES VE GORUNTU SISTEMLERI SAN. TIC. A.S.|Accessories
