|Address|Category|Name|Subcategory
0|6436/2 Sk., Kaptan Apt., No: 2 D: 7, Karşıyaka, İzmir, Turkey|Metal Companies Turkey|YUSER DEMIR CELIK METAL MALZEMELERI TIC. LTD. STI.|Alloy
1|Küçükbalıklı Sanayi Sitesi, Kadıyayla Sokak, No: 17 Osmangazi / Bursa / TURKEY|Metal Companies Turkey|LEMA GROUP ENDUSTRI|Alloy
2|ivogsan 1472 sok. no:69 yenimahalle ankara  |Metal Companies Turkey|SEIZ DEBRIYAJ|Alloy
3|ITOSB 3.Cad. No:10 Tepeören, Tuzla, İstanbul, Turkey |Metal Companies Turkey|VARZENE METAL SAN. TIC. A.S. |Alloy
4|G.O.S.B.Ihsan Dede caddesi 700.Sok.No:120 Gebze-Kocaeli 41480, Turkey |Metal Companies Turkey|APERAM AMBALAJ CELIGI SAN. VE TIC. A.S.|Alloy
5|"Marmara Geri Dönüşümcüler Yapi Koop. Ayçiçek Sok.
No: 25/a Şekerpinar 41420 P.K. Çayırova, Kocaeli, Turkey "|Metal Companies Turkey|VALBRUNA TURKEY PASLANMAZ CELIK SAN. TIC. A.S. |Alloy
6|Yeşiloba  Mah. 46011 Sok. No:17/a Seyhan, Adana, Turkey |Metal Companies Turkey|YILDIRIM SAC METAL LTD. STI. |Alloy
7|Büyükdere Cd. 155/12 Zincirlikuyu, İstanbul, Turkey |Metal Companies Turkey|BUNSA DOKUM MAK. ALET SAN. TIC. A.S. |Alloy
8|Organize Sanayi Bölgesi Des. San. Sit. Yolcuzade Sok. C16 Blok No: 6 Yenidudullu-Ümraniye - İstanbul, Turkey|Metal Companies Turkey|EMTEL COPPER WIRE CABLE|Alloy
9|Ankara Asfaltı Üzeri Kaynar Mevkii Turgutlu, Manisa, Turkey |Metal Companies Turkey|TUR-CELIK DOKUM MAKINA SAN. TIC. LTD. STI. |Alloy
10|Türkgücü Köyü yolu üzeri 3.km Çorlu, Tekirdağ, Turkey |Metal Companies Turkey|TEDOKSAN DOKUM SAN. TIC. LTD. STI.|Alloy
11|Büyük Kayacık Mh. 3. O.S.B. 18.Sk. No:16 Merkez, Selçuklu, Konya, 42250 Selçuklu/Konya|Metal Companies Turkey|TUAL ALUMINYUM|Alloy
12|Beşyol Mah. Birlik Cad. Aliağa Sok. No: 4/1 34295 Sefaköy Küçükçekmece, Istanbul, Turkey|Metal Companies Turkey|GUL OTOMOTIV TEKSTIL SAN. TIC. LTD. STI.|Alloy
13|"Ataturk mahallesi sezgin sanayi sitesi no:1 
Salihli/MANISA TURKEY"|Metal Companies Turkey|UFUK SAFT BALANS VE YEDEK PARCA|Alloy
14|Adnan Kahveci Mah. 34528                     İnönü Caddesi No:93/1Beylikdüzü / İstanbul, Turkıye|Metal Companies Turkey|JUTESAN ALUMINYUM PROFIL|Alloy
15|1563 Sokak No:3-5Çinarli-IZMIR TURKEY|Metal Companies Turkey|POLIKIM METAL KAPLAMA|Alloy
16|Ahievran cad.no 148 ostim ANKARA TURKEY|Metal Companies Turkey|TURGUT BORU PROFIL SAC|Alloy
17|Fatih Mah. Cumhuriyet Cad. Sohbet Sk. No: 5 Kavacik, Beykoz, Istanbul, Turkey|Metal Companies Turkey|BUYUKOGLU INSAATLARI SANAYI LTD |Alloy
18|Beykoz Cad. N:155 Hüseyinli Köyü Çekmeköy Ömerli / İSTANBUL|Metal Companies Turkey|EMRE ALUMINYUM LTD. STI.|Alloy
19|Organize Sanayi Bölgesi 7. Cadde No: 36 ESKİŞEHİR/TURKEY|Metal Companies Turkey|KORBEL MAKINE SAN. TIC. LTD. STI.|Alloy
20|2. Organize San. Bölgesi. Reisköy Cad. No: 6 KONYA TURKEY|Metal Companies Turkey|TASAS ALUMINYUM|Alloy
21|Ahi Evran cad. 119, OSTIM, Yenimahalle, Ankara|Metal Companies Turkey|GURBUZ INSAAT ISKELE SAN.TIC. LTD. STI.|Alloy
22|OSB ÇAMLICA MH. 1752 SK. NO:23 BUCAK / BURDUR/TURKEY|Metal Companies Turkey|HATIPOGLU CELIK ISKELE VE KALIP SAN.INS.TIC.LTD.STI|Alloy
23|AYDINLIKEVLER MH. KÜÇÜK SANAYİ SİT. 13. SOK. NO:19 BURDUR / BURDUR/TURKEY|Metal Companies Turkey|PORTIFORM PORTATIF ISKELE KALIP NAK.INS.MAD.SAN. VE TIC.LTD.STI.|Alloy
24| Kızılırmak Mah. 1446 Sk. No: 12/40 PK 06510 Çukurambar-Çankaya / ANKARA TURKEY|Metal Companies Turkey|KOCAMANLAR ALUMINYUM|Alloy
25|"IMES SANAYI SITESI 306.SK CBLOK N:4 | İSTANBUL/ turkey"|Metal Companies Turkey|AVEKS IC VE DIS TIC.A.S. |Alloy
26|2. Organize San. Bölgesi Işıktepe Sk. No: 4 Selçuklu  / Konya, Turkey|Metal Companies Turkey|KENDIR CASTING & TRADE CO.|Alloy
27|Istasyon Mah. E-5 Ustu Fatih Otagi Sk. Ernak Garaj Yanı, Tuzla / Istanbul, Turkey|Metal Companies Turkey|MARMARA METAL- TURKISH FOUNDRY & STEEL INDUSTRY  RAW MATERIALS COMPANY|Alloy
28|Des Sanayi Sitesi 111.Sok. D.15 Blok No: 12 Y.Dudullu İstanbul, Turkey|Metal Companies Turkey|GUVEN PRES DOKUM SAN. TIC. LTD. STI.|Alloy
29|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Metal Companies Turkey|FSM STEEL DOOR|Alloy Steel
30|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Türkiye|Metal Companies Turkey|SAY STEEL INOX CONSTRUCTION PRODUCTS|Alloy Steel
31|Serçeönü Mah., Ahmet Paşa Cad., Uğur Plaza Kat:8 No:64, Kocasinan, Kayseri, Turkey|Metal Companies Turkey|KAYSERI UNITED MAKINE MOBILYA ITHALAT IHRACAT IC VE DIS TICARET LTD. STI.|Alloy Steel
32|Yukarı Dudullu Mah., Nato Yolu Cad., No: 161/4, Ümraniye, İstanbul, Turkey|Metal Companies Turkey|SHT PAZARLAMA OTOMOTIV SAN. VE DIS TIC. A.S.|Alloy Steel
33|Topçular Mah., Tikveşli Sokak, No: 11/4 Doku San. Sit., Topçular, Eyüp, İstanbul, Turkey|Metal Companies Turkey|KLF OTOMOTIV|Alloy Steel
34|2. Organize San. Bölgesi, 2. Cadde, No:12 /22, Malatya, Turkey|Metal Companies Turkey|ASAM DIS TICARET LTD. STI.|Alloy Steel
35|Atatürk Mah., Güner Sok., Teknik Yapı Metropark B: 1 Blok, Kat: 19 D: 158, Küçükçekmece, İstanbul, Turkey|Metal Companies Turkey|AKDENIZ LOJISTIK EKIPMANLARI HIRDAVAT SAN. VE TIC. LTD. STI.|Alloy Steel
36|2. Organize Sanayi Bölgesi, 1.Yol No: 4, Hendek, Sakarya, Türkiye|Metal Companies Turkey|PEYMAK GIDA SUT END. MAKINA SAN. VE TIC. LTD. STI.|Alloy Steel
37|Fevzi Çakmak Mah., Büsan 4. Org. San. Böl., 10659 Sk., No: 3/A, Konya, Turkey|Metal Companies Turkey|ISKAY CELIK IC VE DIS TICARET EMLAK LTD. STI.|Alloy Steel
