|Address|Category|Name|Subcategory
0|Akçeşme Mah., Bozburun Cad., No:28, Gümüşler, Denizli, Turkey|Sanitaryware|OZER TEKSTIL SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
1|Balçık Köyü, Pelitli Yolu Caddesi, 1380, Gebze, Kocaeli, Turkey|Sanitaryware|SCA YILDIZ KAGIT VE KISISEL BAKIM URUNLERI A.S.|Bath Sanitary Ware
2|Organize Sanayi Bölgesi Avrupa Hun Bulvarı No:8 06935 Sincan - Ankara, Turkey|Sanitaryware|FIRAT PLASTIK KAUCUK SAN. VE TIC. A.S.|Bath Sanitary Ware
3|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Sanitaryware|FSM FAUCET|Bath Sanitary Ware
4|Akçeşme Mah., Gümüşler Bulvarı, No: 9, Ordu İş Merkezi, K: 2 D: 7, Merkezefendi, Denizli, Turkey|Sanitaryware|ONBASIOGLU TEKSTIL SAN. VE TIC. A.S.|Bath Sanitary Ware
5|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Turkey|Sanitaryware|SAY PLASTIK INSAAT SAN. TIC. LTD. STI.|Bath Sanitary Ware
6|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Sanitaryware|BATHROBES TOWEL SENKO|Bath Sanitary Ware
7|Esentepe Mah., Küçük San. Sit., 4. Blok, 2953 Sokak, No: 4/5, Sultangazi, İstanbul, Turkey|Sanitaryware|CETINKAYA SU ARMATURLERI PRES DOKUM SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
8|Saraylar Mah., Selçuk Cad., Karakurt İş Merkezi, No:6/312, Denizli, Türkiye|Sanitaryware|LINDEN TEKSTIL MERMER GIDA NAKLIYE ITHALAT IHRACAT SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
9|Hacı Eyüplü Mah., Akça Caddesi, No: 155, Denizli, Turkey|Sanitaryware|GONCA TEKSTIL SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
10|Akçaburgaz Mah., 3073 Sk., No: 4/3, Esenyurt, İstanbul, Turkey|Sanitaryware|DEPPOT BANYO EKIPMANLARI SAN. TIC. A.S.|Bath Sanitary Ware
11|Sanayi Mah., Çinçin Deresi Cad., Şehit Ergin Karagöz Sk., No: 121, Güngören, İstanbul, Turkey|Sanitaryware|PARKOSAN PARFUMERI KOZMETIK MADDELERI SAN. VE DIS TIC. LTD. STI.|Bath Sanitary Ware
12|GOSB İhsan Dede Caddesi, 800. Sokak, 41480, Kocaeli, Turkey|Sanitaryware|ARTEMIS INSAAT SAN. VE INSAAT MALZEMELERI PAZARLAMA TIC. A.S.|Bath Sanitary Ware
13|Aydınlı Mah., Patlayıcı Mad. Yolu Cad., No: 3/C, Beyoğlu San. Sit., C Blok, Daire: 13-14-15-16, Aydınlı, İstanbul, Turkey|Sanitaryware|DECOSER INSAAT DEKORASYON SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
14|İstiklal Mah., 345 Sok., No: 1/1, Esenyurt, İstanbul, Turkey|Sanitaryware|MARMARA HIJYEN URUNLERI SAN. VE DIS TIC. LTD. STI.|Bath Sanitary Ware
15|Seyrantepe Mah., Nato Cad., No: 3., Kat: 6/11, Kağıthane, İstanbul, Turkey|Sanitaryware|KENDI MUZIK ORGANIZASYON TEKSTIL KOZMETIK SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
16|Osman Gazi Mah., Barış Manço Cad., No: 7, İstanbul, Turkey|Sanitaryware|BONI KIMYA SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
17|İstanbul Tosya Karayolu 8. km, Kastamonu, Turkey|Sanitaryware|MUHENDISLER ORMAN URUNLERI MOBILYA MIMARLIK INSAAT TAAHHUT TEKSTIL SAN. VE TIC. A.S.|Bath Sanitary Ware
18|Turkey|Sanitaryware|HOTEL TOWELS, BATHROBES, SLIPPERS|Bath Sanitary Ware
19|Saraylar Mah., Kocakaya Tekstilciler Çarşısı, No: 42, Denizli, Turkey|Sanitaryware|MESUT TEKSTIL - SABRI PARALI|Bath Sanitary Ware
20|Urfa Yolu 14. km, Yenişehir, Diyarbakır, Turkey|Sanitaryware|MESUT MADENCILIK INSAAT NAKLIYE SAN. VE TIC. LTD. STI.|Bath Sanitary Ware
21|Kuştur Mevkii, Bayraklı Dede Mah., Curuise Alışveriş Merkezi, No: 1-2 Kuşadası, Aydın, Turkey|Sanitaryware|ERSOYLAR HEDIYELIK ESYA DERI KONFEKSIYON ITHALAT IHRACAT LTD. STI.|Bath Sanitary Ware
22|Hocapaşa Mah., Nöbethane Cad., Özbey İşhanı, No: 16/401, Sirkeci, Fatih, İstanbul, Turkey|Sanitaryware|OZBEY HIJYENIK URUNLERI SAN. TIC. A.S.|Bath Sanitary Ware
23|Organize Sanayi Bölgesi, Nevzat Koru Cad., No: 46, 20330, Denizli, Turkey|Sanitaryware|GENTAFI DIS TICARET LTD. STI.|Bath Sanitary Ware
24|OSB 10. Cad., No: 26, Melikgazi, Kayseri, Turkey|Sanitaryware|EGEMEN SAC DEMIR EGI. VE DAN. IC VE DIS TIC. LTD. STI.|Bath Sanitary Ware
25|"Merkez Efendi Mah., Fazılpaşa Cad., Aile Bahçesi Litrosyolu Sok., Feza İşhanı, No:3/3A, Zeytinburnu, İstanbul, Turkey
"|Sanitaryware|FEZA CELIK KAPI |Bath Sanitary Ware
26|1596 sk. No:2 Floor 9 Hitay Plaza Bayraklı İzmir Türkiye 35530|Sanitaryware|ANTE MUHENDISLIK IC VE DIS TICARET LIMITED SIRKETI |Bath Sanitary Ware
27|Mahmutbey, Saray Sok. No:14 D:7, Bağcılar, İstanbul - Avrupa|Sanitaryware|RENKSAN GROUP|Bath Sanitary Ware
28|Akçaburgaz Mah. 87.Sok. No:3 Esenyurt / İSTANBUL|Sanitaryware|GLP SU ARMATURLERI|Bath Sanitary Ware
29|İZMİR / TURKEY|Sanitaryware|ELVIN TEXTILE INP&EXPORT TEXTILE COMPANY|Bath Sanitary Ware
30|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Sanitaryware|SUNNY ELEKTRONIK|Bathroom Sanitaryware
31|Beylikdüzü Organize Sanayi Bölgesi, Mermerciler Sanayi Sitesi, Beylikdüzü, İstanbul, Turkey|Sanitaryware|TEMA YAPI MALZEMELERI SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
32|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Sanitaryware|FSM FURNITURE|Bathroom Sanitaryware
33|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Sanitaryware|FSM FAUCET|Bathroom Sanitaryware
34|İncili Pınar Mah., Nişantaşı Sok., F.H İş Merkezi, No: 11, Kat: 2, D/1, Şehitkamil, Gaziantep, Turkey|Sanitaryware|F&M SAN GIDA DIS TIC. LTD. STI.|Bathroom Sanitaryware
35|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Türkiye|Sanitaryware|SAY STEEL INOX CONSTRUCTION PRODUCTS|Bathroom Sanitaryware
36|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Sanitaryware|BATHROBES TOWEL SENKO|Bathroom Sanitaryware
37|Zafer Mh., 177. SK., No: 2, Esenyurt, İstanbul, Turkey|Sanitaryware|ATMACA ELEKTRONIK SAN. VE TIC. A.S.|Bathroom Sanitaryware
38|Serçeönü Mah., Ahmet Paşa Cad., Uğur Plaza Kat:8 No:64, Kocasinan, Kayseri, Turkey|Sanitaryware|KAYSERI UNITED MAKINE MOBILYA ITHALAT IHRACAT IC VE DIS TICARET LTD. STI.|Bathroom Sanitaryware
39|Hacı Eyüplü Mah., Akça Caddesi, No: 155, Denizli, Turkey|Sanitaryware|GONCA TEKSTIL SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
40|İstanbul Tosya Karayolu 8. km, Kastamonu, Turkey|Sanitaryware|MUHENDISLER ORMAN URUNLERI MOBILYA MIMARLIK INSAAT TAAHHUT TEKSTIL SAN. VE TIC. A.S.|Bathroom Sanitaryware
41|M. Kemal Paşa Mah., Hilal Sk., No: 66/B, Avcılar, İstanbul, Türkiye|Sanitaryware|ASPAC AMBALAJ INS. VE DIS TIC. LTD. STI.|Bathroom Sanitaryware
42|Aydınlı Mah., Patlayıcı Mad. Yolu Cad., No: 3/C, Beyoğlu San. Sit., C Blok, Daire: 13-14-15-16, Aydınlı, İstanbul, Turkey|Sanitaryware|DECOSER INSAAT DEKORASYON SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
43|Mehmet Akif Ersoy Mahallesi, Veysel Karani Cad., 1/A Taşoluk No:25/1A, Taşoluk, Arnavutköy, İstanbul, Turkey|Sanitaryware|MAYKROMLUKS KICTHEN SINK CELIK SAN. VE TIC. LTD.|Bathroom Sanitaryware
44|Esentepe Mah., Küçük San. Sit., 4. Blok, 2953 Sokak, No: 4/5, Sultangazi, İstanbul, Turkey|Sanitaryware|CETINKAYA SU ARMATURLERI PRES DOKUM SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
45|Akçaburgaz Mah., 3073 Sk., No: 4/3, Esenyurt, İstanbul, Turkey|Sanitaryware|DEPPOT BANYO EKIPMANLARI SAN. TIC. A.S.|Bathroom Sanitaryware
46|İzmir-Ankara Yolu, No: 368/A, Kemalpaşa, İzmir, Turkey|Sanitaryware|HUSNU KALYON SIHHI TESISAT VE SULAMA GERECLERI URETIM PAZARLAMA TIC. LTD. STI.|Bathroom Sanitaryware
47|İskele Cad., No: 5, Yazıbaşı, Torbalı, İzmir, Turkey|Sanitaryware|GOKTAS MOBILYA MUTFAK SAN VE TIC. LTD. STI.|Bathroom Sanitaryware
48|Organize Sanayi Bölgesi, 21. Cad. No: 15, Melikgazi, Kayseri, Turkey|Sanitaryware|DELTA ITH. IHR. VE DANIS. LTD. STI.|Bathroom Sanitaryware
49|Altıntop Mahallesi, 834 Sokak, Çınar İşhanı, No: 74, 20100, Denizli, Turkey|Sanitaryware|TEKSTEL TELEKOMUNIKASYON TEKSTIL INSAAT TURIZM MUHENDISLIK SAN. TIC. LTD. STI.|Bathroom Sanitaryware
50|Atakent Mah., Dadaloğlu Cad., No: 14/A, Ümraniye, İstanbul, Turkey|Sanitaryware|GUVEN MUSLUK SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
51|Necip Fazıl Bulvarı Mest Sok No:1 Esenşehir - Ümraniye, İstanbul|Sanitaryware|DORUK AGAC URUNLERI IMALAT INSAAT NAKLIYE SAN. TIC. A.S.|Bathroom Sanitaryware
52|Saraylar Mah., Kocakaya Tekstilciler Çarşısı, No: 42, Denizli, Turkey|Sanitaryware|MESUT TEKSTIL - SABRI PARALI|Bathroom Sanitaryware
53|Urfa Yolu 14. km, Yenişehir, Diyarbakır, Turkey|Sanitaryware|MESUT MADENCILIK INSAAT NAKLIYE SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
54|OSB 10. Cad., No: 26, Melikgazi, Kayseri, Turkey|Sanitaryware|EGEMEN SAC DEMIR EGI. VE DAN. IC VE DIS TIC. LTD. STI.|Bathroom Sanitaryware
55|19 Mayıs Mah. Bayar Cad. Gürsoylu Sok. Gül Apt. No:45 Daire: 3 Kozyatağı - İstanbul, Turkey|Sanitaryware|ACP DANISMANLIK VE TICARET LTD. STI.|Bathroom Sanitaryware
56|Selimpaşa Merkez Mah.705 Cad.5008 Sok.No:3 Kat:1 D:5, Turkey|Sanitaryware|ARTENOVA METAL VE AHSAP UR.INS.SAN.TIC.LTD.STI.|Bathroom Sanitaryware
57|"Çakmaklı Mevkii San-1 Bulv. 4.Bölge 9.Cad. No:66
Kıraç - B.Çekmece - İstanbul - Turkey"|Sanitaryware|TERMO GLASS IND. AND TRADE CO.|Bathroom Sanitaryware
58|"50. Yıl Mah. 2151 Sok. No:25
Sultançiftliği G.O.P., Turkey"|Sanitaryware|BANYOTEKS LTD. STI.|Bathroom Sanitaryware
59|"Zümrütevler Mah. Nil Cad.
Çağlayan Sok. No:1/2 Maltepe, Turkey"|Sanitaryware|BOGAZICI TEKSTIL INS. GIDA TUR. SAN. VE TIC. LTD. STI.|Bathroom Sanitaryware
60|Balçık Köyü, Pelitli Yolu Caddesi, 1380, Gebze, Kocaeli, Turkey|Sanitaryware|SCA YILDIZ KAGIT VE KISISEL BAKIM URUNLERI A.S.|Black Sanitary Ware
61|Organize Sanayi Bölgesi Avrupa Hun Bulvarı No:8 06935 Sincan - Ankara, Turkey|Sanitaryware|FIRAT PLASTIK KAUCUK SAN. VE TIC. A.S.|Black Sanitary Ware
62|4. Organize San. Böl., 83414 No'lu Cad., No: 23, Gaziantep, Turkey|Sanitaryware|RIVA KECECI HALI TEKSTIL SAN. VE TIC. LTD. STI.|Black Sanitary Ware
63|Dibecik Mevkii, Akyol Köyü, Milas, Muğla, Turkey|Sanitaryware|GUMUSDOGA SU URUNLERI URETIMI IHRACAT VE ITHALAT A.S.|Black Sanitary Ware
64|Keresteciler Sanayi Sitesi, 12. Sk. No: 2-4, Başakşehir, İstanbul, Turkey|Sanitaryware|FSM FAUCET|Black Sanitary Ware
65|Mustafa Paşa Mah., 713 Sok., No: 15, Gebze, Kocaeli, Turkey|Sanitaryware|BEYAZLAR GIDA TEKSTIL KUYUMCULUK DAYANIKLI TUKETIM MALLARI SAN. TIC. LTD. STI.|Black Sanitary Ware
