|Address|Category|Name|Subcategory
0|4. Organize San. Böl., 83414 No'lu Cad., No: 23, Gaziantep, Turkey|Marble|RIVA KECECI HALI TEKSTIL SAN. VE TIC. LTD. STI.|12X12 Marble Tile
1|Bağdat Cad., 157 / 4, Selamiçeşme 34738, Kadıköy, İstanbul, Turkey|Marble|BURCU HALI PARKE VE YAPI MALZEMELERI TIC. LTD. STI.|12X12 Marble Tile
2|7010 Sok No 44 Gürpınar Mah. Pınarbaşı - İzmir, Turkey|Marble|PRESTIJ INSAAT MERMER ALUMINYUM MOBILYA NAKLIYE TURIZM SAN. VE TIC. LTD. STI.|12X12 Marble Tile
3|İncili Pınar Mah., Nişantaşı Sok., F.H İş Merkezi, No: 11, Kat: 2, D/1, Şehitkamil, Gaziantep, Turkey|Marble|F&M SAN GIDA DIS TIC. LTD. STI.|12X12 Marble Tile
4|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Marble|MICRONIZED CALCITE |12X12 Marble Tile
5|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Marble|GRANULATED CALCITE |12X12 Marble Tile
6|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Marble|CALCITE MFG – NIGTAS|12X12 Marble Tile
7|Saraylar Mah., Hastahane Cad., No: 4, Fehmi Cillov İşhanı Kat: 2 No: 204, Merkezefendi, Denizli, Turkey|Marble|DIAMON TEKNIK HIZMETLER VE TICARET LTD. STI.|12X12 Marble Tile
8|Elazığ Karayolu Organize Sanayi Bölgesi, 17. Cadde, No:8, Diyarbakır, Turkey|Marble|KARAVIL DIS TICARET A.S |12X12 Marble Tile
9|Acıbadem Mah., Cerrah Saliha Sok., No 9/8, Üsküdar, İstanbul, Turkey|Marble|EREL ULUSLARARASI TICARET VE DANISMANLIK HIZMETLERI GIDA TEKSTIL INSAAT MAKINA SAN. TIC. LTD. STI.|12X12 Marble Tile
10|Yeni Mahalle Antalya Cad. Galericiler Sit. No: 1/2, Elmalı, Antalya, Turkey|Marble|ANTALYA AS OTOMOTIV TURIZM SAN. TURSAN TARIM INSAAT GIDA HAYVANCILIK LTD. STI.|12X12 Marble Tile
11|Birinci Organize Sanayi, 1. Yol No: 9, Sakarya, Turkey|Marble|MISAN MUHENDISLIK IMALAT SAN. VE TIC. LTD. STI.|12X12 Marble Tile
12|Van Erciş Karayolu Üzeri, Y.Y.Ü Karşısı, Organize San. Bölgesi, Ahtamar Cad., No: 17, Merkez, Van, Turkey|Marble|VAN MERMER MADENCILIK SANAYI VE TICARET A.S|12X12 Marble Tile
13|Sırakapılar Mah., Atatürk Bulvarı, Anıthan İş Merkezi No: 88/84, Denizli, Turkey|Marble|CEM MERMER INSAAT SAN. TIC. LTD. STI.|12X12 Marble Tile
14|Organize Sanayi Bölgesi, 1. Kısım, 1. Cadde, No: 10, Döşemealtı, Antalya, Turkey|Marble|BAHAR TAVUKCULUK GIDA INSAAT TURIZM SAN. VE TIC. LTD. STI.|12X12 Marble Tile
15|Barbaros Cad., Kerimoğlu Apt., No: 2/3, Bayır, Menteşe, Muğla, Turkey|Marble|RANA MERMER MADEN SAN. VE TIC. LTD. STI.|12X12 Marble Tile
16|Urfa Yolu 14. km, Yenişehir, Diyarbakır, Turkey|Marble|MESUT MADENCILIK INSAAT NAKLIYE SAN. VE TIC. LTD. STI.|12X12 Marble Tile
17|Ferhatpasa Mah., Akdeniz Cad., G-57 Sk., No: 26/1, 34888, Atasehir, İstanbul, Turkey|Marble|DN MERMER ITHALAT IHRACAT PAZARLAMA VE TIC. LTD. STI.|12X12 Marble Tile
18|Tepecik Mahallesi, Bahçecik Yolu Üzeri, No: 22, İşcehisar, Afyonkarahisar, Turkey|Marble|OZCEREN MADEN MERMER ITHALAT VE IHRACAT SAN. TIC. LTD. STI.|12X12 Marble Tile
19|Nişantaş Mah., Sefo İş Merkezi, 28/401, Konya, Turkey|Marble|MARKAMAR MADENCILIK MUHENDISLIK LTD. STI. |12X12 Marble Tile
20|Marmara Adası, Saraylar Mah., Menekşe Sk., No: 5, Balıkesir, Turkey|Marble|DINCER MERMER VE NAKLIYAT|12X12 Marble Tile
21|"Cumhuriyet Mahallesi,İnönü Cad. No35, Çayırova, Kocaeli, 41420
TURKEY"|Marble|ELKAY CHEMICALS TRADE SA|12X12 Marble Tile
22|Atatürk Bulvarı Akhan Mahallesi  No:113 Tugsan Petrol Arkası  Akkale / Denizli|Marble|MIRMER NATURAL STONE|12X12 Marble Tile
23|Muratpaşa Mh. Çatalköprü Cd. 39/A Muratpaşa / Antalya / Turkey|Marble|VENZA MARBLE SAN TIC LTD STI|12X12 Marble Tile
24|İstanbul|Marble|GRAMER STONE|12X12 Marble Tile
25|izmir-turkey|Marble|ECD NATURALSTONE|12X12 Marble Tile
26|Afyon Cad. No:61 Iscehisar, Afyon, Turkey|Marble|DECOSPIRIT MARBLE|12X12 Marble Tile
27|TÜRKİYE / KOCAELİ|Marble|FASON KALIP - MERKES|12X12 Marble Tile
28|Cihadiye Cad. Deniz Sk. No:11/3 Altintepe|Marble|BILGIN EXPORT|12X12 Marble Tile
29|4. Organize San. Böl., 83414 No'lu Cad., No: 23, Gaziantep, Turkey|Marble|RIVA KECECI HALI TEKSTIL SAN. VE TIC. LTD. STI.|18X18 Marble Tile
30|Bağdat Cad., 157 / 4, Selamiçeşme 34738, Kadıköy, İstanbul, Turkey|Marble|BURCU HALI PARKE VE YAPI MALZEMELERI TIC. LTD. STI.|18X18 Marble Tile
31|7010 Sok No 44 Gürpınar Mah. Pınarbaşı - İzmir, Turkey|Marble|PRESTIJ INSAAT MERMER ALUMINYUM MOBILYA NAKLIYE TURIZM SAN. VE TIC. LTD. STI.|18X18 Marble Tile
32|İncili Pınar Mah., Nişantaşı Sok., F.H İş Merkezi, No: 11, Kat: 2, D/1, Şehitkamil, Gaziantep, Turkey|Marble|F&M SAN GIDA DIS TIC. LTD. STI.|18X18 Marble Tile
33|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Marble|MICRONIZED CALCITE |18X18 Marble Tile
34|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Marble|GRANULATED CALCITE |18X18 Marble Tile
35|Ata San. Karşısı, Hıdırlık Mevki 51100, Niğde, Turkey|Marble|CALCITE MFG – NIGTAS|18X18 Marble Tile
