|Address|Category|Name|Subcategory
0|Akçeşme Mah., Bozburun Cad., No:28, Gümüşler, Denizli, Turkey|Towel|OZER TEKSTIL SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
1|"Dudullu Organize Sanayi Bölgesi, 4.Cadde, No:4,
Ümraniye, İstanbul, Turkey"|Towel|HAUSTEK ELEKTRIKLI ALETLER SAN. VE DIS TIC. LTD. STI.|Absorbent Bath Towel
2|Akçeşme Mah., Gümüşler Bulvarı, No: 9, Ordu İş Merkezi, K: 2 D: 7, Merkezefendi, Denizli, Turkey|Towel|ONBASIOGLU TEKSTIL SAN. VE TIC. A.S.|Absorbent Bath Towel
3|Maltepe Mah., Dokumacılar Sitesi Sk., Hacıbey İş Hanı, No: 8/2, Zeytinburnu, İstanbul, Turkey|Towel|SAY PLASTIK INSAAT SAN. TIC. LTD. STI.|Absorbent Bath Towel
4|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Towel|BATHROBES TOWEL SENKO|Absorbent Bath Towel
5|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Towel|SEVENSAND TEXTILE|Absorbent Bath Towel
6|Akçaburgaz Mah., 3073 Sk., No: 4/3, Esenyurt, İstanbul, Turkey|Towel|DEPPOT BANYO EKIPMANLARI SAN. TIC. A.S.|Absorbent Bath Towel
7|Orhanlı Beldesi, Orta Mahalle, Akdeniz Sokak, No:8 Tepeören Mevkii, Orhanlı, Tuzla, İstanbul, Turkey|Towel|BAYMAK MAKINE SAN. VE TIC. A.S.|Absorbent Bath Towel
8|Hacı Eyüplü Mah., Akça Caddesi, No: 155, Denizli, Turkey|Towel|GONCA TEKSTIL SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
9|Şenlikköy Mah., Billur Sk., No: 7/1, Bakırköy, İstanbul, Turkey|Towel|DEVREN BILGISAYAR BILISIM HIZMETLERI ELEKTRIK ELEKTRONIK SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
10|Organize San. Böl., No: 12, Tokat, Turkey|Towel|ERBAA SENTURK TEKSTIL SAN. VE TIC. A.S.|Absorbent Bath Towel
11|Organize Sanayi Bölgesi, Şabanoğlu Mah., Yeşilırmak Cad., No:12, Tekkeköy, Samsun, Turkey|Towel|ARBEN MEDIKAL TEKS. ITH. IHR. SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
12|Saraylar Mah., Selçuk Cad., Karakurt İş Merkezi, No:6/312, Denizli, Türkiye|Towel|LINDEN TEKSTIL MERMER GIDA NAKLIYE ITHALAT IHRACAT SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
13|Kocatepe Mah., Lamartine Cad., No: 5, Lamartine Binası, Kat: 6, 34437 Taksim, İstanbul, Turkey|Towel|AYGA TEXTILE|Absorbent Bath Towel
14|Sanayi Mah., Çinçin Deresi Cad., Şehit Ergin Karagöz Sk., No: 121, Güngören, İstanbul, Turkey|Towel|PARKOSAN PARFUMERI KOZMETIK MADDELERI SAN. VE DIS TIC. LTD. STI.|Absorbent Bath Towel
15|Esentepe Mah., Küçük San. Sit., 4. Blok, 2953 Sokak, No: 4/5, Sultangazi, İstanbul, Turkey|Towel|CETINKAYA SU ARMATURLERI PRES DOKUM SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
16|Seyrantepe Mah., Nato Cad., No: 3., Kat: 6/11, Kağıthane, İstanbul, Turkey|Towel|KENDI MUZIK ORGANIZASYON TEKSTIL KOZMETIK SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
17|1. Organize San. Böl., 12 No'lu Cad., No: 2, Başpınar, Şehitkamil, Gaziantep, Turkey|Towel|PAPATYA PAMUK VE KOZMETIK SAN. TIC. LTD. STI.|Absorbent Bath Towel
18|Aydınlı Mah., Patlayıcı Mad. Yolu Cad., No: 3/C, Beyoğlu San. Sit., C Blok, Daire: 13-14-15-16, Aydınlı, İstanbul, Turkey|Towel|DECOSER INSAAT DEKORASYON SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
19|"Şerifali Mah., Turcan Cd., Açıkyüz Sk.,
No: 19, Y.Dudullu, Ümraniye, İstanbul, Turkey"|Towel|NOVAGENT LABORATORY SYSTEM LTD. STI|Absorbent Bath Towel
20|OSB Birinci Kısım, Nevzat Koru Cad., No: 34, Honaz, Denizli, Turkey|Towel|NISA BOYAHANE BOBIN BOYA TEKSTIL LTD. STI.|Absorbent Bath Towel
21|Altıntop Mahallesi, 834 Sokak, Çınar İşhanı, No: 74, 20100, Denizli, Turkey|Towel|TEKSTEL TELEKOMUNIKASYON TEKSTIL INSAAT TURIZM MUHENDISLIK SAN. TIC. LTD. STI.|Absorbent Bath Towel
22|Turkey|Towel|HOTEL TOWELS, BATHROBES, SLIPPERS|Absorbent Bath Towel
23|İstanbul Tosya Karayolu 8. km, Kastamonu, Turkey|Towel|MUHENDISLER ORMAN URUNLERI MOBILYA MIMARLIK INSAAT TAAHHUT TEKSTIL SAN. VE TIC. A.S.|Absorbent Bath Towel
24|Yeni Bosna Merkez Mah., Profesör Doktor Nevzat Pisak Cad., No: 10, Bahçelievler, İstanbul, Turkey|Towel|KARADENIZ ORME SAN. VE DIS TIC. A.S.|Absorbent Bath Towel
25|Osman Gazi Mah., Barış Manço Cad., No: 7, İstanbul, Turkey|Towel|BONI KIMYA SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
26|Saraylar Mah., Kocakaya Tekstilciler Çarşısı, No: 42, Denizli, Turkey|Towel|MESUT TEKSTIL - SABRI PARALI|Absorbent Bath Towel
27|Urfa Yolu 14. km, Yenişehir, Diyarbakır, Turkey|Towel|MESUT MADENCILIK INSAAT NAKLIYE SAN. VE TIC. LTD. STI.|Absorbent Bath Towel
28|Beyazıt Mah. Mühürdar Emin Paşa Sk. Kardeşler Han. No: B/2 Mercan-Fatih - İstanbul, Turkey|Towel|VORA TEKSTIL KAGIT VE TEMIZLIK URUNLERI DIS TICARET LTD. STI.|Absorbent Bath Towel
29|İstiklal Mah., 345 Sok., No: 1/1, Esenyurt, İstanbul, Turkey|Towel|MARMARA HIJYEN URUNLERI SAN. VE DIS TIC. LTD. STI.|Absorbent Bath Towel
30|"Dudullu Organize Sanayi Bölgesi, 4.Cadde, No:4,
Ümraniye, İstanbul, Turkey"|Towel|HAUSTEK ELEKTRIKLI ALETLER SAN. VE DIS TIC. LTD. STI.|Absorbent Towel
31|Akçeşme Mah., Gümüşler Bulvarı, No: 9, Ordu İş Merkezi, K: 2 D: 7, Merkezefendi, Denizli, Turkey|Towel|ONBASIOGLU TEKSTIL SAN. VE TIC. A.S.|Absorbent Towel
32|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Towel|SEVENSAND TEXTILE|Absorbent Towel
33|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Towel|BATHROBES TOWEL SENKO|Absorbent Towel
34|Akçaburgaz Mah., 3073 Sk., No: 4/3, Esenyurt, İstanbul, Turkey|Towel|DEPPOT BANYO EKIPMANLARI SAN. TIC. A.S.|Absorbent Towel
35|Şenlikköy Mah., Billur Sk., No: 7/1, Bakırköy, İstanbul, Turkey|Towel|DEVREN BILGISAYAR BILISIM HIZMETLERI ELEKTRIK ELEKTRONIK SAN. VE TIC. LTD. STI.|Absorbent Towel
36|Organize San. Böl., No: 12, Tokat, Turkey|Towel|ERBAA SENTURK TEKSTIL SAN. VE TIC. A.S.|Absorbent Towel
37|Organize Sanayi Bölgesi, Şabanoğlu Mah., Yeşilırmak Cad., No:12, Tekkeköy, Samsun, Turkey|Towel|ARBEN MEDIKAL TEKS. ITH. IHR. SAN. VE TIC. LTD. STI.|Absorbent Towel
38|Saraylar Mah., Selçuk Cad., Karakurt İş Merkezi, No:6/312, Denizli, Türkiye|Towel|LINDEN TEKSTIL MERMER GIDA NAKLIYE ITHALAT IHRACAT SAN. VE TIC. LTD. STI.|Absorbent Towel
39|Kocatepe Mah., Lamartine Cad., No: 5, Lamartine Binası, Kat: 6, 34437 Taksim, İstanbul, Turkey|Towel|AYGA TEXTILE|Absorbent Towel
40|Orhanlı Beldesi, Orta Mahalle, Akdeniz Sokak, No:8 Tepeören Mevkii, Orhanlı, Tuzla, İstanbul, Turkey|Towel|BAYMAK MAKINE SAN. VE TIC. A.S.|Absorbent Towel
41|Yeni Bosna Merkez Mah., Profesör Doktor Nevzat Pisak Cad., No: 10, Bahçelievler, İstanbul, Turkey|Towel|KARADENIZ ORME SAN. VE DIS TIC. A.S.|Absorbent Towel
42|"Şerifali Mah., Turcan Cd., Açıkyüz Sk.,
No: 19, Y.Dudullu, Ümraniye, İstanbul, Turkey"|Towel|NOVAGENT LABORATORY SYSTEM LTD. STI|Absorbent Towel
43|OSB Birinci Kısım, Nevzat Koru Cad., No: 34, Honaz, Denizli, Turkey|Towel|NISA BOYAHANE BOBIN BOYA TEKSTIL LTD. STI.|Absorbent Towel
44|Altıntop Mahallesi, 834 Sokak, Çınar İşhanı, No: 74, 20100, Denizli, Turkey|Towel|TEKSTEL TELEKOMUNIKASYON TEKSTIL INSAAT TURIZM MUHENDISLIK SAN. TIC. LTD. STI.|Absorbent Towel
45|İstiklal Mah., 345 Sok., No: 1/1, Esenyurt, İstanbul, Turkey|Towel|MARMARA HIJYEN URUNLERI SAN. VE DIS TIC. LTD. STI.|Absorbent Towel
46|Beyazıt Mah. Mühürdar Emin Paşa Sk. Kardeşler Han. No: B/2 Mercan-Fatih - İstanbul, Turkey|Towel|VORA TEKSTIL KAGIT VE TEMIZLIK URUNLERI DIS TICARET LTD. STI.|Absorbent Towel
47|1. Organize San. Böl., 12 No'lu Cad., No: 2, Başpınar, Şehitkamil, Gaziantep, Turkey|Towel|PAPATYA PAMUK VE KOZMETIK SAN. TIC. LTD. STI.|Absorbent Towel
48|Osmangazi Mah., 3141 Sok., No: 10-12/4, Esenyurt, İstanbul, Turkey|Towel|ULAS CORAP SAN. TEKS. VE DIS TIC. LTD. STI.|Absorbent Towel
49|Organize Sanayi Bölgesi, Nevzat Koru Cad., No: 46, 20330, Denizli, Turkey|Towel|GENTAFI DIS TICARET LTD. STI.|Absorbent Towel
50|Turkey|Towel|HOTEL TOWELS, BATHROBES, SLIPPERS|Absorbent Towel
51|Saraylar Mah., Kocakaya Tekstilciler Çarşısı, No: 42, Denizli, Turkey|Towel|MESUT TEKSTIL - SABRI PARALI|Absorbent Towel
52|860 Sk., No:2/215, Konak, İzmir, Turkey|Towel|BDZ ITHALAT IHRACAT PAZARLAMA SAN. TIC. LTD. STI.|Absorbent Towel
53|Osman Gazi Mah., Barış Manço Cad., No: 7, İstanbul, Turkey|Towel|BONI KIMYA SAN. VE TIC. LTD. STI.|Absorbent Towel
54|Babadağlılar İş Hanı No: 2 - Denizli, Turkey|Towel|BEKA TEKSTIL SAN. VE TIC. LTD. STI.|Absorbent Towel
55|İstiklal Cad- No.82/A Altayçeşme / Maltepe Turkey|Towel|TARKO DIS TIC LTD STI|Absorbent Towel
56|Denizli, Turkey|Towel|VAROLANAS|Absorbent Towel
57|Dumlupinar Mah Altindag Sok No/2-A Ümraniye/İstanbul , Turkey|Towel|DELEN YAPI DIS.TIC.LTD.STI.|Absorbent Towel
58|Altıntepe Mah., İstasyon Yolu Sok., No: 3, Maltepe, İstanbul, Turkey|Towel|ALPEREN CAVDAR MAKO DIS TICARET|Absorbent Towel
59|1817 Sokak No 3/A Akkonak - Denizli, Turkey|Towel|PARAMUS TEKSTIL DIS TICARET LTD|Absorbent Towel
60|Akçeşme Mah., Bozburun Cad., No:28, Gümüşler, Denizli, Turkey|Towel|OZER TEKSTIL SAN. VE TIC. LTD. STI.|Affordable Beach Towel
61|"Dudullu Organize Sanayi Bölgesi, 4.Cadde, No:4,
Ümraniye, İstanbul, Turkey"|Towel|HAUSTEK ELEKTRIKLI ALETLER SAN. VE DIS TIC. LTD. STI.|Affordable Beach Towel
62|"Terazidere Mah., Güneş Cad., Sinan Sokak, No:7, 
Bayrampaşa, İstanbul, Turkey"|Towel|CANTATURK|Affordable Beach Towel
63|Akçeşme Mah., Gümüşler Bulvarı, No: 9, Ordu İş Merkezi, K: 2 D: 7, Merkezefendi, Denizli, Turkey|Towel|ONBASIOGLU TEKSTIL SAN. VE TIC. A.S.|Affordable Beach Towel
64|Fevzi Çakmak Mah., 10638 Sk., No: 3/1 Blok No: 7/B06, Karatay, Konya, Turkey|Towel|SEVENSAND TEXTILE|Affordable Beach Towel
65|Çobançeşme Mah., Sanayi Cad., No: 78, Yenibosna, Bahçelievler, İstanbul, Turkey|Towel|BATHROBES TOWEL SENKO|Affordable Beach Towel
66|Kocatepe Mah., Lamartine Cad., No: 5, Lamartine Binası, Kat: 6, 34437 Taksim, İstanbul, Turkey|Towel|AYGA TEXTILE|Affordable Beach Towel
